id;x;y;sp;gen
120;34.922955;70.353554;13;999
121;83.449928;30.613041;1;999
122;73.577957;81.919220;47;999
123;16.149551;83.017883;17;999
124;17.822720;0.087234;12;999
125;74.174934;82.116440;44;999
126;50.282650;89.739052;13;999
127;16.356379;65.486191;3;999
128;39.709370;89.290115;49;999
129;69.875595;69.344055;32;999
130;69.684364;81.094032;44;999
131;1.053045;84.717834;46;999
132;54.440666;41.118515;35;999
133;16.125132;81.503944;46;999
134;51.792721;45.626938;35;999
135;39.913242;89.570351;49;999
136;58.215179;9.267168;40;999
137;92.506363;48.664921;22;999
138;70.454239;36.434944;5;999
139;72.043938;99.131004;50;999
140;58.225151;67.916687;24;999
141;63.321461;54.173473;51;999
142;83.427536;54.758453;26;999
143;35.559429;82.250916;13;999
144;53.763836;44.388004;35;999
145;37.257294;34.002762;20;999
146;6.565392;75.541084;3;999
147;74.413582;61.496243;51;999
148;51.133247;67.323257;51;999
149;24.590309;31.820322;43;999
150;46.102417;32.735775;7;999
151;64.834946;16.773588;40;999
152;10.058760;93.575287;13;999
153;55.796944;45.943802;35;999
154;30.322519;77.272995;52;999
155;75.535004;96.587341;50;999
156;13.383802;95.037437;13;999
157;25.843203;95.242783;13;999
158;10.058760;93.575287;13;999
159;69.433762;97.066788;50;999
160;11.103662;92.291084;13;999
161;20.350288;37.224758;7;999
162;73.134254;93.216751;50;999
163;71.882263;97.972466;50;999
164;46.143211;95.627144;13;999
165;79.186714;20.009935;53;999
166;81.600380;65.943512;32;999
167;47.603451;66.956886;51;999
168;47.249432;68.807693;51;999
169;40.974930;87.681198;13;999
170;47.603451;66.956886;51;999
171;52.368809;72.027649;51;999
172;49.676960;90.103004;13;999
173;48.454235;68.744781;51;999
174;50.075912;92.292137;39;999
175;52.581627;97.140297;13;999
176;75.150864;62.941208;32;999
177;49.483723;87.634895;39;999
178;42.887352;0.138687;13;999
179;49.822109;95.166893;13;999
180;88.316780;51.697880;26;999
181;84.758453;29.380421;1;999
182;71.022896;50.215637;2;999
183;14.534948;75.769859;3;999
184;4.229483;31.037010;54;999
185;7.101127;58.725071;15;999
186;80.209930;75.183029;21;999
187;30.971867;92.649834;6;999
188;18.124668;45.305099;55;999
189;10.543594;39.398258;10;999
190;51.778194;82.942215;29;999
191;54.901855;48.355331;48;999
192;10.543594;39.398258;10;999
193;50.040966;2.050583;0;999
194;29.411659;11.863572;4;999
195;9.841503;73.906128;3;999
196;58.253265;43.500225;48;999
197;58.963539;59.424892;56;999
198;58.963539;59.424892;56;999
199;74.552032;33.286270;5;999
200;24.877546;42.613960;28;999
201;36.445515;46.945889;28;999
202;49.090557;92.566505;39;999
203;83.625961;24.009285;38;999
204;69.530510;58.981064;51;999
205;22.433540;89.735909;6;999
206;25.169718;33.691456;7;999
207;60.968655;45.052147;2;999
208;83.625961;24.009285;38;999
209;23.034908;31.674946;7;999
210;82.804291;61.762783;51;999
211;48.990841;2.506859;0;999
212;31.257072;25.788536;8;999
213;14.871849;36.534687;10;999
214;48.990841;2.506859;0;999
215;6.246398;47.677208;57;999
216;96.865654;6.833584;58;999
217;70.935829;29.376677;59;999
218;50.583412;33.484699;9;999
219;82.368309;10.089527;60;999
220;25.449976;53.304234;10;999
221;85.793198;73.722038;21;999
222;62.003616;33.321964;61;999
223;81.161819;21.298948;38;999
224;87.477669;59.103901;16;999
225;70.364937;29.025810;59;999
226;65.741165;52.982769;19;999
227;24.590309;31.820322;43;999
228;32.881630;30.040924;23;999
229;69.623360;57.504097;37;999
230;25.606205;37.078659;7;999
231;65.758842;57.418194;37;999
232;54.587173;38.160511;9;999
233;85.427162;23.774632;38;999
234;75.150864;62.941208;32;999
235;62.041016;47.376911;2;999
236;8.600645;24.876163;11;999
237;26.474611;16.829521;4;999
238;25.720543;0.335938;12;999
239;83.608047;77.945480;21;999
240;4.111861;55.993572;57;999
241;30.971867;92.649834;6;999
242;4.281934;52.671082;57;999
243;94.142242;4.703549;58;999
244;28.218491;50.743988;62;999
245;27.107080;89.308838;49;999
246;29.878542;51.728920;10;999
247;78.642143;62.952587;32;999
248;9.725732;86.146255;13;999
249;56.304733;84.056007;29;999
250;13.225039;43.883915;55;999
251;92.703438;45.753834;32;999
252;39.194786;59.712299;14;999
253;32.641548;37.285339;9;999
254;22.000608;53.860737;10;999
255;25.720543;0.335938;12;999
256;26.584654;57.843174;15;999
257;66.909805;30.599377;59;999
258;84.020874;49.328300;16;999
259;3.929615;37.917839;54;999
260;46.858303;71.568146;51;999
261;67.529861;27.333015;59;999
262;15.423185;82.978409;17;999
263;89.664703;66.905617;63;999
264;38.525368;69.072845;18;999
265;38.059605;73.915421;18;999
266;65.741165;52.982769;19;999
267;46.468704;34.119579;20;999
268;39.194786;59.712299;14;999
269;56.874165;84.892715;29;999
270;6.998380;51.881123;57;999
271;33.110275;83.147064;49;999
272;60.801281;50.665012;51;999
273;50.536400;75.767326;29;999
274;60.559547;58.152008;56;999
275;30.225246;73.599564;52;999
276;16.975666;39.455360;55;999
277;21.625092;52.225006;62;999
278;57.411900;51.387436;24;999
279;84.778885;79.707550;21;999
280;39.530334;66.603600;18;999
281;16.149551;83.017883;17;999
282;16.786539;97.262108;12;999
283;54.474052;32.581398;5;999
284;64.568619;44.277874;24;999
285;24.999720;37.616314;23;999
286;37.679790;86.926163;49;999
287;88.500626;86.545952;64;999
288;38.525368;69.072845;18;999
289;91.348595;49.838017;22;999
290;28.309658;39.048325;23;999
291;55.633884;68.251434;51;999
292;86.930153;70.726807;63;999
293;91.163406;44.490105;22;999
294;41.409172;36.088356;20;999
295;27.571039;50.438789;62;999
296;85.329742;50.243645;16;999
297;8.884287;36.490025;54;999
298;79.186714;20.009935;53;999
299;13.242933;6.962783;4;999
300;33.093147;45.122898;28;999
301;90.140488;46.835243;32;999
302;81.008308;24.450415;53;999
303;91.379852;45.946121;32;999
304;46.468704;34.119579;20;999
305;80.183273;20.366379;38;999
306;22.433540;89.735909;6;999
307;32.319492;34.416546;23;999
308;74.602837;60.411575;51;999
309;43.651684;93.055862;45;999
310;47.603451;66.956886;51;999
311;50.172462;73.179008;51;999
312;74.413582;61.496243;51;999
313;80.799423;30.894350;65;999
314;85.446251;26.333395;53;999
315;9.725732;86.146255;13;999
316;36.149624;89.672607;49;999
317;89.022034;69.367622;63;999
318;9.725732;86.146255;13;999
319;75.080521;62.587753;32;999
320;43.190468;28.521591;7;999
321;64.468620;45.711102;24;999
322;50.075912;92.292137;39;999
323;77.782097;61.017490;51;999
324;54.656757;66.751404;24;999
325;50.040966;2.050583;0;999
326;46.962650;54.849312;25;999
327;89.287537;47.168301;26;999
328;30.291859;54.397228;10;999
329;89.194443;84.646255;66;999
330;81.000137;10.136569;60;999
331;11.282427;35.797489;10;999
332;82.996437;81.235138;21;999
333;72.817688;55.277626;37;999
334;90.573120;82.348267;64;999
335;93.716545;82.962112;66;999
336;2.057142;53.053551;67;999
337;2.492361;46.664764;67;999
338;98.908974;82.213699;64;999
339;71.246292;34.284771;68;999
340;7.152480;35.579491;54;999
341;66.844627;48.520599;2;999
342;22.121422;26.639427;11;999
343;43.699951;60.906075;27;999
344;30.812197;74.842133;36;999
345;8.929057;57.875751;15;999
346;64.942780;24.199610;61;999
347;50.075912;92.292137;39;999
348;19.274837;74.136147;36;999
349;51.778194;82.942215;29;999
350;83.891197;71.563942;21;999
351;99.828682;30.517357;42;999
352;53.208580;99.046844;45;999
353;33.093147;45.122898;28;999
354;83.934860;26.197050;38;999
355;25.449976;53.304234;10;999
356;33.018360;97.233742;13;999
357;37.400600;91.187454;13;999
358;62.504509;81.451431;29;999
359;18.124668;45.305099;55;999
360;36.608501;68.165489;51;999
361;22.895176;75.383095;36;999
362;54.346771;99.837288;0;999
363;78.072395;20.840878;1;999
364;53.051506;10.980398;40;999
365;77.626183;53.619282;37;999
366;48.532669;64.401588;27;999
367;98.908974;82.213699;64;999
368;81.814445;14.781550;38;999
369;63.357742;79.553696;30;999
370;17.864035;4.865094;4;999
371;16.356379;65.486191;3;999
372;65.741165;52.982769;19;999
373;15.574639;78.464325;3;999
374;90.969193;65.168602;51;999
375;66.017860;56.723801;37;999
376;54.901855;48.355331;48;999
377;20.261658;6.507694;4;999
378;58.963539;59.424892;56;999
379;17.883606;43.492104;55;999
380;25.552299;11.361091;13;999
381;85.761490;29.219656;1;999
382;14.598611;64.200218;3;999
383;83.788460;77.050873;31;999
384;84.778885;79.707550;21;999
385;69.071312;39.040802;5;999
386;12.430385;62.533707;3;999
387;49.734219;83.573471;69;999
388;41.217262;90.061256;13;999
389;43.159397;57.891357;27;999
390;88.930771;27.523121;1;999
391;64.834946;16.773588;40;999
392;40.032299;74.172958;70;999
393;59.466942;35.646076;5;999
394;54.656757;66.751404;24;999
395;68.014030;57.849407;37;999
396;24.877546;42.613960;28;999
397;95.652855;81.449211;64;999
398;63.321461;54.173473;51;999
399;68.014030;57.849407;37;999
400;25.707495;43.621861;28;999
401;80.698151;50.201267;71;999
402;19.608702;62.702965;3;999
403;63.269260;60.261581;51;999
404;30.971867;92.649834;6;999
405;73.120789;63.447830;51;999
406;35.148079;92.616028;13;999
407;40.032299;74.172958;70;999
408;44.985844;84.747559;13;999
409;56.961426;46.288021;48;999
410;22.830732;37.699039;7;999
411;23.492298;84.513702;13;999
412;37.678944;79.813812;13;999
413;75.545860;40.553478;71;999
414;76.038498;52.375149;71;999
415;25.172548;97.416092;13;999
416;83.625961;24.009285;38;999
417;25.400028;36.844654;7;999
418;62.116451;59.057018;51;999
419;70.183296;97.958466;50;999
420;45.991676;89.867607;13;999
421;74.127144;59.238125;51;999
422;80.877625;66.878174;32;999
423;81.600380;65.943512;32;999
424;83.675247;61.736755;51;999
425;39.855976;85.379478;13;999
426;48.423519;89.699242;39;999
427;80.000259;65.288086;51;999
428;70.211609;65.274620;51;999
429;83.427536;54.758453;26;999
430;69.079430;43.120144;72;999
431;28.307795;27.944242;8;999
432;63.308849;89.924301;33;999
433;11.282427;35.797489;10;999
434;73.417213;82.728485;33;999
435;81.156273;76.692421;31;999
436;29.630106;45.147198;6;999
437;75.866180;49.964909;37;999
438;27.107080;89.308838;49;999
439;66.852142;32.049618;68;999
440;12.643707;48.583237;15;999
441;69.863243;31.181261;59;999
442;96.774269;78.403633;66;999
443;49.243511;28.697611;9;999
444;81.420990;5.436026;60;999
445;14.412458;37.813980;10;999
446;96.436836;81.349724;46;999
447;65.758842;57.418194;37;999
448;65.741165;52.982769;19;999
449;69.079430;43.120144;72;999
450;82.928223;78.069618;21;999
451;64.289360;43.447235;72;999
452;65.451866;11.386359;40;999
453;67.256714;61.517437;37;999
454;6.287840;47.833870;67;999
455;1.802856;84.293350;64;999
456;42.946136;70.349030;70;999
457;64.787453;22.537296;61;999
458;83.625961;24.009285;38;999
459;86.160408;59.269768;16;999
460;70.935829;29.376677;59;999
461;67.415291;56.708424;19;999
462;33.894562;40.936726;9;999
463;7.922404;11.446155;34;999
464;13.786754;79.354431;46;999
465;70.733002;83.855904;33;999
466;64.222656;39.874081;24;999
467;30.322519;77.272995;52;999
468;53.276192;80.086334;69;999
469;83.788460;77.050873;31;999
470;79.816162;22.137375;1;999
471;29.138554;76.704918;36;999
472;25.529646;32.768570;7;999
473;78.510887;17.317009;38;999
474;92.707870;81.647873;66;999
475;53.580013;76.945564;69;999
476;2.057142;53.053551;67;999
477;76.585030;95.912971;50;999
478;73.019875;58.207333;37;999
479;98.908974;82.213699;64;999
480;31.582312;41.910988;9;999
481;57.331318;31.620541;5;999
482;86.992012;56.612488;26;999
483;91.767593;43.875652;32;999
484;73.193939;64.189674;32;999
485;14.734128;90.842148;13;999
486;16.356379;65.486191;3;999
487;81.814445;14.781550;38;999
488;66.852142;32.049618;68;999
489;42.946136;70.349030;70;999
490;32.519070;84.664505;13;999
491;73.061020;56.189560;51;999
492;76.235497;72.262466;32;999
493;45.831184;85.419571;13;999
494;11.888615;35.753624;54;999
495;55.016846;72.577034;51;999
496;46.102417;32.735775;7;999
497;71.593063;65.988686;32;999
498;88.712860;3.217844;50;999
499;35.869091;74.332291;13;999
500;35.254509;78.189354;13;999
501;81.217194;28.781086;65;999
502;70.056908;72.235390;32;999
503;50.638336;78.516060;51;999
504;14.699665;50.026871;15;999
505;8.600645;24.876163;11;999
506;15.814225;52.107986;15;999
507;10.879921;53.321079;41;999
508;58.290794;34.259377;61;999
509;62.557304;31.245794;61;999
510;40.125084;62.663036;27;999
511;22.121422;26.639427;11;999
512;80.386314;93.283356;50;999
513;15.557614;8.799145;4;999
514;48.630993;57.234447;27;999
515;21.874655;1.876667;12;999
516;31.057602;77.188301;36;999
517;50.869316;95.229988;39;999
518;8.391210;61.848621;15;999
519;22.121422;26.639427;11;999
520;25.228704;78.895821;36;999
521;58.281857;31.157976;61;999
522;62.789318;12.724262;40;999
523;5.797610;33.089813;54;999
524;52.817490;90.580757;39;999
525;25.228704;78.895821;36;999
526;52.853306;76.474663;29;999
527;81.306801;78.931358;21;999
528;94.547745;6.537599;58;999
529;6.246398;47.677208;57;999
530;12.488422;52.095554;41;999
531;18.350101;23.000156;11;999
532;73.417213;82.728485;33;999
533;7.101127;58.725071;15;999
534;36.103130;88.412415;6;999
535;2.713102;53.116085;57;999
536;4.188458;29.444784;42;999
537;57.371529;82.156235;29;999
538;74.591446;83.755371;44;999
539;34.203922;73.969521;52;999
540;62.504509;81.451431;29;999
541;93.866562;35.555923;42;999
542;48.926804;90.720184;45;999
543;94.142242;4.703549;58;999
544;47.066753;90.211769;45;999
545;76.417885;90.707802;50;999
546;56.698475;46.827522;24;999
547;70.713692;57.967674;37;999
548;37.034828;45.748173;28;999
549;7.902575;32.869297;54;999
550;48.869240;84.317444;45;999
551;81.329109;21.970196;38;999
552;10.537390;23.860844;11;999
553;23.781898;92.220169;49;999
554;30.861828;49.875168;62;999
555;67.283142;62.189186;51;999
556;36.999859;41.106316;28;999
557;1.053045;84.717834;46;999
558;14.871849;36.534687;10;999
559;28.712515;53.333473;6;999
560;7.745557;35.768719;54;999
561;69.922707;78.286278;47;999
562;71.334473;70.310326;32;999
563;78.695427;58.137966;51;999
564;87.126389;88.448677;50;999
565;31.671934;72.502289;52;999
566;53.734158;86.108856;29;999
567;77.645432;89.071815;50;999
568;64.468620;45.711102;24;999
569;77.661827;63.864098;32;999
570;55.028278;67.923836;51;999
571;58.725414;68.614273;51;999
572;92.703438;45.753834;32;999
573;73.120789;63.447830;51;999
574;92.707870;81.647873;66;999
575;8.719784;46.169022;15;999
576;31.206739;74.663872;36;999
577;53.460102;31.459833;9;999
578;58.993053;54.775021;48;999
579;81.000137;10.136569;60;999
580;15.029156;42.411373;10;999
581;12.007288;44.849182;15;999
582;14.454728;81.468010;46;999
583;72.817688;55.277626;37;999
584;82.252419;24.755339;1;999
585;63.357742;79.553696;30;999
586;28.120775;74.717743;36;999
587;71.748543;40.123730;72;999
588;63.092442;27.929703;61;999
589;2.057142;53.053551;67;999
590;65.500305;38.643333;72;999
591;72.817688;55.277626;37;999
592;45.165134;56.473095;27;999
593;4.396021;56.531837;67;999
594;55.509396;18.266706;40;999
595;58.007481;15.791340;40;999
596;76.199493;88.440376;50;999
597;75.866180;49.964909;37;999
598;61.479130;14.121080;40;999
599;90.573120;82.348267;64;999
600;29.138554;76.704918;36;999
601;27.965157;30.055477;8;999
602;43.224503;52.686703;27;999
603;80.197029;24.464991;38;999
604;13.768867;97.143394;12;999
605;48.423519;89.699242;39;999
606;27.342422;56.322018;15;999
607;79.876038;45.525742;71;999
608;31.057602;77.188301;36;999
609;29.411659;11.863572;4;999
610;51.955753;68.811348;24;999
611;67.529861;27.333015;59;999
612;57.962692;66.363762;51;999
613;80.720558;22.733021;38;999
614;29.054958;98.109612;13;999
615;81.671753;47.474697;16;999
616;7.902575;32.869297;54;999
617;6.544419;36.228626;54;999
618;53.692593;68.167862;51;999
619;33.013805;82.546944;13;999
620;80.080589;89.060463;50;999
621;79.876038;45.525742;71;999
622;50.869316;95.229988;39;999
623;29.610645;75.762283;13;999
624;76.235497;72.262466;32;999
625;26.674911;96.377098;13;999
626;37.274998;98.659927;13;999
627;45.325516;79.335075;13;999
628;32.419170;76.158371;13;999
629;38.810223;95.350006;13;999
630;0.879567;5.442801;34;999
631;28.814882;77.855881;36;999
632;16.149551;83.017883;17;999
633;31.206739;74.663872;36;999
634;89.676758;71.410866;63;999
635;34.533394;89.701935;49;999
636;5.827574;6.445603;34;999
637;14.946020;61.570969;3;999
638;85.498001;62.940651;51;999
639;8.600645;24.876163;11;999
640;42.946136;70.349030;70;999
641;33.201675;64.346008;14;999
642;96.127579;10.191746;34;999
643;58.963539;59.424892;56;999
644;81.420990;5.436026;60;999
645;0.974136;31.928741;42;999
646;22.121422;26.639427;11;999
647;54.439384;51.163223;24;999
648;62.504509;81.451431;29;999
649;18.320759;9.543605;4;999
650;29.211226;54.349545;15;999
651;1.468613;78.148735;46;999
652;4.281934;52.671082;57;999
653;5.931203;78.305199;46;999
654;33.110275;83.147064;49;999
655;78.667343;52.832310;71;999
656;75.496796;60.824993;51;999
657;39.520035;85.910835;13;999
658;82.750130;95.511360;50;999
659;54.057789;49.916042;24;999
660;27.070124;77.463669;52;999
661;42.253269;82.845352;13;999
662;42.144386;82.642189;13;999
663;84.201538;95.340706;50;999
664;59.294956;80.361626;29;999
665;58.963539;59.424892;56;999
666;37.816216;84.567169;13;999
667;35.869091;74.332291;13;999
668;14.034096;41.538849;55;999
669;33.094070;80.526520;13;999
670;44.795734;90.357712;13;999
671;23.932774;94.829643;13;999
672;42.257713;79.955765;13;999
673;83.670288;34.866192;1;999
674;10.861433;59.509029;3;999
675;53.340466;75.460114;69;999
676;63.357742;79.553696;30;999
677;92.707870;81.647873;66;999
678;64.942780;24.199610;61;999
679;82.928223;78.069618;21;999
680;12.664557;60.965343;3;999
681;54.626213;79.898041;69;999
682;69.922707;78.286278;47;999
683;16.149551;83.017883;17;999
684;27.069426;92.002777;49;999
685;13.768867;97.143394;12;999
686;69.684364;81.094032;44;999
687;56.946457;77.410034;29;999
688;66.752281;36.875565;72;999
689;49.667885;91.596725;13;999
690;54.626213;79.898041;69;999
691;15.427280;67.349205;3;999
692;41.317329;91.553757;13;999
693;23.984114;76.784645;36;999
694;58.281857;31.157976;61;999
695;68.773186;45.413467;24;999
696;28.951782;86.331352;49;999
697;64.293442;71.385674;32;999
698;53.692593;68.167862;51;999
699;69.557434;63.136505;51;999
700;79.957367;90.284409;50;999
701;69.684364;81.094032;44;999
702;20.493511;82.902916;13;999
703;73.858849;2.305322;50;999
704;58.827183;54.454269;24;999
705;45.325516;79.335075;13;999
706;74.321800;62.122292;32;999
707;32.319492;34.416546;23;999
708;5.627344;89.692566;46;999
709;27.775946;86.663200;49;999
710;35.506981;86.878716;49;999
711;41.596924;54.257404;27;999
712;59.891602;55.403202;51;999
713;93.866562;35.555923;42;999
714;39.549606;77.656082;18;999
715;82.022629;56.749905;71;999
716;53.763836;44.388004;35;999
717;5.380090;75.111420;46;999
718;32.319492;34.416546;23;999
719;72.760826;59.632511;51;999
720;78.518303;0.771095;50;999
721;84.427101;94.407654;50;999
722;55.796944;45.943802;35;999
723;89.563728;91.670341;50;999
724;33.844692;89.291656;49;999
725;79.946182;4.493734;50;999
726;73.599312;67.936844;51;999
727;61.479130;14.121080;40;999
728;88.001152;70.278961;63;999
729;92.506363;48.664921;22;999
730;22.121422;26.639427;11;999
731;45.270508;68.614319;70;999
732;70.454239;36.434944;5;999
733;58.827183;54.454269;24;999
734;48.949123;41.498833;20;999
735;27.571039;50.438789;62;999
736;74.123863;81.659477;44;999
737;31.145571;85.148911;13;999
738;57.759232;55.629982;24;999
739;80.753716;49.038799;16;999
740;80.698151;50.201267;71;999
741;85.116966;99.883324;50;999
742;77.999580;49.828430;71;999
743;64.078110;41.271229;24;999
744;88.981705;96.821991;50;999
745;88.043068;92.277184;50;999
746;70.377922;60.024639;37;999
747;48.344692;88.161247;45;999
748;79.632553;95.950882;50;999
749;65.897484;58.458050;37;999
750;69.119102;99.088097;50;999
751;19.047890;8.719173;4;999
752;23.090225;41.196548;28;999
753;98.704651;26.764175;42;999
754;47.603451;66.956886;51;999
755;94.547401;78.907448;64;999
756;48.835327;89.850677;13;999
757;23.951513;73.202003;36;999
758;27.107080;89.308838;49;999
759;0.729027;38.921318;42;999
760;36.839581;90.875565;13;999
761;78.219284;93.964111;50;999
762;84.427101;94.407654;50;999
763;54.656757;66.751404;24;999
764;38.257885;91.017265;13;999
765;48.331844;74.930847;51;999
766;63.984081;60.169518;37;999
767;63.321461;54.173473;51;999
768;72.994415;64.585320;51;999
769;93.400215;51.180717;32;999
770;16.356379;65.486191;3;999
771;86.722694;33.100853;65;999
772;83.298080;30.950510;65;999
773;86.860535;29.354338;65;999
774;41.017971;88.244347;13;999
775;85.737633;57.314484;26;999
776;84.239082;22.041748;53;999
777;41.541927;87.483078;13;999
778;55.633884;68.251434;51;999
779;87.331215;32.057949;65;999
780;98.256035;47.211365;32;999
781;82.841621;37.654289;65;999
782;52.368809;72.027649;51;999
783;42.187668;87.459816;13;999
784;38.326744;86.650146;13;999
785;50.911812;58.897053;24;999
786;31.313944;77.512283;13;999
787;27.775946;86.663200;49;999
788;46.465881;77.985725;13;999
789;80.635330;57.237930;71;999
790;28.456144;94.181335;13;999
791;89.726982;90.007866;50;999
792;55.413174;49.256828;35;999
793;33.135414;92.908600;49;999
794;33.129196;72.610435;36;999
795;51.193779;67.343338;51;999
796;82.831230;50.470715;71;999
797;51.721962;70.958168;51;999
798;26.009512;93.482582;13;999
799;44.894524;94.248207;13;999
800;75.801521;90.055420;50;999
801;84.767944;53.500198;71;999
802;44.977119;32.349960;20;999
803;45.486420;93.130463;13;999
804;52.368809;72.027649;51;999
805;50.172462;73.179008;51;999
806;14.534948;75.769859;3;999
807;53.340466;75.460114;69;999
808;31.542591;87.665421;49;999
809;31.541590;68.833847;13;999
810;76.171860;42.069511;71;999
811;79.109177;47.406185;71;999
812;29.077007;91.728340;49;999
813;30.252239;91.176781;49;999
814;35.823112;87.680298;13;999
815;83.381607;92.914993;50;999
816;42.557159;85.800194;13;999
817;25.228704;78.895821;36;999
818;34.418835;84.623642;13;999
819;80.886513;6.429394;50;999
820;82.169937;94.922119;50;999
821;79.632553;95.950882;50;999
822;84.201538;95.340706;50;999
823;71.824982;64.024948;51;999
824;24.414675;92.688904;6;999
825;94.143066;46.691727;32;999
826;6.246398;47.677208;57;999
827;54.147255;54.160660;24;999
828;87.387169;99.901833;50;999
829;43.217400;70.265030;51;999
830;82.841621;37.654289;65;999
831;62.557304;31.245794;61;999
832;76.100327;53.124264;71;999
833;77.716560;95.442993;50;999
834;70.760422;55.095264;51;999
835;42.739689;92.005295;13;999
836;31.542591;87.665421;49;999
837;81.495255;91.509857;50;999
838;25.035423;52.136929;62;999
839;73.120789;63.447830;51;999
840;86.722694;33.100853;65;999
841;91.273285;39.607506;42;999
842;24.415854;93.848045;13;999
843;37.013828;76.950737;13;999
844;31.434086;89.442673;49;999
845;23.286509;95.960266;13;999
846;66.852142;32.049618;68;999
847;13.383802;95.037437;13;999
848;73.374802;91.536118;50;999
849;32.917496;39.582531;23;999
850;87.851906;91.826607;50;999
851;37.549698;86.103546;13;999
852;42.946136;70.349030;70;999
853;42.253269;82.845352;13;999
854;86.744469;83.803154;50;999
855;76.171860;42.069511;71;999
856;48.132843;87.307755;13;999
857;96.755814;49.501751;32;999
858;70.717743;61.009380;51;999
859;82.939049;97.825249;50;999
860;49.398434;94.721794;45;999
861;47.345520;66.558731;51;999
862;39.855976;85.379478;13;999
863;42.253269;82.845352;13;999
864;76.486977;47.888443;71;999
865;79.876038;45.525742;71;999
866;82.831230;50.470715;71;999
867;75.133514;96.801231;50;999
868;48.380615;69.112343;51;999
869;80.443542;95.346657;50;999
870;46.819000;72.643097;51;999
871;78.310181;92.180862;50;999
872;83.404221;99.144180;50;999
