id;x;y;sp;gen
192;7.485603;51.766987;9
193;15.343244;34.611065;2
194;35.986652;12.141902;12
195;45.052822;78.100746;9
196;34.055706;47.577618;21
197;44.710426;88.621338;9
198;21.968342;76.138123;9
199;62.942078;20.479607;9
200;88.088379;38.744232;9
201;17.709557;46.847206;2
202;71.586296;33.711632;9
203;15.408393;70.721397;9
204;58.097206;0.264862;9
205;62.320908;7.828660;9
206;31.649033;65.996696;9
207;68.442596;73.026115;21
208;91.437592;84.825119;13
209;13.556754;15.344577;0
210;90.032631;82.957695;13
211;18.863190;19.848080;17
212;6.037764;54.180981;22
213;22.619978;59.085194;5
214;94.437004;92.356422;13
215;91.282890;80.045525;13
216;15.628780;11.283512;16
217;37.938122;35.146149;10
218;71.029732;94.374374;14
219;46.897884;47.144680;6
220;25.676695;97.407234;7
221;17.683537;63.037609;9
222;78.557022;79.303558;4
223;13.892121;12.224352;15
224;22.561367;88.290039;1
225;49.668159;95.789627;9
226;22.493944;67.779404;5
227;16.092346;59.792133;22
228;30.020409;51.834042;2
229;34.938679;34.420792;10
230;4.521542;57.689480;22
231;61.747890;87.136497;14
232;97.716034;99.842636;4
233;14.074775;19.522661;17
234;95.401840;97.183022;3
235;13.261328;66.000786;22
236;63.034981;40.787495;12
237;44.237667;19.510818;12
238;47.999039;23.432796;12
239;21.742838;27.161749;19
240;13.552299;4.872706;15
241;26.432823;2.066625;12
242;19.855577;31.721663;20
243;42.474945;75.402809;9
244;7.837135;8.772550;0
245;15.402730;9.257170;16
246;28.430454;88.544876;1
247;55.080948;84.047699;14
248;31.974810;82.166245;5
249;87.828537;82.930878;4
250;17.425543;20.318480;17
251;78.977104;90.568443;19
252;39.123283;88.982407;5
253;24.978539;38.047001;21
254;43.237846;12.320852;12
255;40.374695;75.892708;9
256;28.952803;35.515602;21
257;96.915123;96.212204;4
258;99.343613;3.511581;4
259;55.852020;89.708412;14
260;88.259644;94.134041;4
261;27.509186;66.436371;9
262;14.557871;14.589334;16
263;79.513298;82.568794;4
264;18.614876;18.248022;0
265;29.089394;92.843292;1
266;15.039193;14.567399;15
267;2.090910;14.411924;21
268;20.228016;92.783279;12
269;70.083511;27.268019;9
270;85.940666;89.319855;4
271;19.797359;35.200741;21
272;21.288837;25.983232;21
273;19.679424;14.862942;16
274;82.073761;79.339798;4
275;9.089375;12.373477;17
276;7.331996;12.399456;17
277;18.122694;12.183111;16
278;37.246826;44.743534;21
279;72.371170;82.309517;21
280;62.320908;7.828660;9
281;13.735901;32.045155;21
282;6.601880;15.271927;21
283;29.970812;79.787270;9
284;82.928452;89.169594;21
285;15.860826;29.170654;21
286;32.096786;48.976002;21
287;94.367126;96.796883;19
288;53.401440;99.349350;9
289;83.865791;89.214287;21
290;53.313835;92.787979;9
291;68.003883;19.484304;9
292;67.177864;76.579712;21
293;43.601608;75.071663;9
294;88.671791;97.247719;21
295;89.749352;84.291275;13
296;11.548124;17.062546;0
297;42.141747;14.575669;12
298;93.087624;87.959480;13
299;52.915466;80.976295;14
300;15.848364;22.744541;17
301;23.591412;87.372818;1
302;18.212776;18.659435;0
303;20.867783;68.856216;5
304;92.727783;55.947456;9
305;20.484951;60.403786;9
306;2.989761;95.111763;13
307;82.075401;89.994263;18
308;20.333622;97.409019;12
309;89.234489;86.532448;13
310;19.494999;13.950747;16
311;87.627495;85.166901;13
312;8.967352;10.689575;17
313;27.710365;4.951920;12
314;30.613337;95.078896;1
315;34.544128;10.778035;12
316;99.698425;97.465683;0
317;30.073362;19.719500;8
318;4.232567;1.190750;19
319;64.101768;8.966236;9
320;22.493944;67.779404;5
321;23.741505;11.880153;8
322;15.678331;67.979706;22
323;18.571493;15.019320;16
324;8.646876;64.043266;22
325;96.276283;71.531158;11
326;15.866235;14.896223;17
327;32.501900;21.636261;8
328;32.105888;41.449390;21
329;29.690075;7.016167;7
330;21.070948;27.292152;19
331;55.114594;14.502892;9
332;18.797482;34.100285;2
333;13.340588;19.823206;15
334;49.617455;23.562119;12
335;90.903702;48.706970;9
336;16.581764;29.509020;21
337;75.925629;11.234129;9
338;63.257320;71.205879;21
339;76.554611;77.399536;21
340;98.618019;64.624763;9
341;35.477436;75.472961;9
342;70.363815;23.071289;9
343;7.572433;3.436958;19
344;17.030832;65.229088;9
345;97.099449;51.247841;9
346;93.281830;47.868378;9
347;46.781448;92.335701;9
348;80.015587;36.209915;9
349;49.825523;93.660912;9
350;39.145451;70.443794;9
351;27.005650;23.649849;10
352;51.671486;24.137117;12
353;32.372639;29.174053;10
354;25.220747;64.973351;5
355;97.383301;99.892990;19
356;12.675529;36.290600;2
357;31.551863;24.807919;8
358;94.666161;68.149338;11
359;83.291313;85.317863;4
360;15.848364;22.744541;17
361;59.412441;86.942963;14
362;15.301529;95.163628;12
363;97.716034;99.842636;4
364;11.963291;11.864359;0
365;62.875561;20.114847;9
366;25.074306;37.926979;21
367;7.331996;12.399456;17
368;16.821615;53.427303;9
369;24.320362;73.316727;9
370;14.138727;65.168030;22
371;11.412875;11.141468;0
372;17.450031;23.086252;17
373;78.155968;35.135357;9
374;70.629478;26.756157;9
375;49.628223;97.585037;9
376;26.925278;3.268837;12
377;87.358429;34.959885;9
378;61.490753;21.497086;9
379;22.156275;32.787357;21
380;13.210485;57.078506;9
381;67.739967;74.137749;21
382;87.012024;90.426048;21
383;92.921844;90.524895;19
384;26.764153;66.019127;9
385;50.242229;88.095314;9
386;50.827133;96.326057;9
387;1.728432;1.662102;19
388;83.619057;91.914749;19
389;77.392952;90.697838;18
390;15.814150;9.201765;16
391;58.965141;38.388363;12
392;13.261328;66.000786;22
393;42.000195;15.997425;12
394;56.124680;29.742535;12
395;17.425543;20.318480;17
396;28.072397;82.644554;5
397;25.123970;91.524673;12
398;15.678331;67.979706;22
399;17.182676;10.557602;16
400;4.510128;11.492033;17
401;11.426702;14.365967;15
402;97.295662;2.396020;18
403;63.340752;41.833115;12
404;76.617699;34.615364;9
405;10.337469;18.509182;19
406;13.882011;20.541443;19
407;36.079288;13.245276;12
408;35.402798;10.407541;7
409;25.098711;16.081972;8
410;56.228828;36.085335;12
411;28.995619;27.039413;10
412;46.564114;78.325584;9
413;28.171638;69.845718;9
414;51.926254;28.302753;12
415;40.232845;10.690893;12
416;35.182056;73.388565;9
417;89.333580;40.438034;9
418;32.591396;8.771537;12
419;55.114594;14.502892;9
420;68.214874;81.582840;19
421;91.028168;57.326672;9
422;36.135963;9.644618;12
423;5.237825;56.332695;9
424;81.052277;35.732853;9
425;90.398499;44.164474;9
426;38.447788;74.272369;9
427;11.884119;65.469559;9
428;24.235214;70.131142;9
429;21.451344;94.275459;12
430;29.033621;91.808456;1
431;95.401840;97.183022;3
432;55.541237;82.790565;14
433;15.369701;29.352383;20
434;47.886761;23.890902;12
435;56.112045;24.398607;12
436;88.763168;77.397491;7
437;28.692400;3.450509;12
438;17.425543;20.318480;17
439;9.024628;5.028074;15
440;17.029202;13.331080;17
441;85.599854;84.519447;21
442;8.497415;58.143730;22
443;14.314419;5.990330;15
444;11.796153;26.504295;20
445;39.046879;38.604851;10
446;40.020103;54.220474;21
447;58.227219;5.748385;9
448;39.123283;88.982407;5
449;33.975231;50.527645;21
450;54.570328;4.080675;9
451;43.849747;91.369843;9
452;91.580841;89.887802;19
453;53.021072;66.147743;21
454;34.603695;81.176514;5
455;72.885651;36.851341;9
456;24.063265;31.714836;19
457;45.753529;25.492403;12
458;60.702141;62.052353;21
459;65.315697;69.236404;21
460;27.567825;35.042686;21
461;29.140799;41.913277;21
462;58.193321;65.274719;21
463;54.670185;80.659508;14
464;32.868176;10.075238;12
465;60.956059;39.033897;12
466;25.936928;38.458473;21
467;12.861493;32.245914;2
468;31.139723;9.277321;12
469;69.343117;78.254768;21
470;30.020409;51.834042;2
471;75.960434;29.760818;9
472;91.166527;99.059914;18
473;89.941437;65.428505;11
474;26.775158;79.167191;9
475;30.331646;5.870498;12
476;25.270109;67.882057;9
477;26.262283;37.627594;21
478;29.427982;34.102348;21
479;26.631575;1.150817;7
480;15.120630;97.575188;12
481;53.560005;69.151627;21
482;75.910538;35.995140;9
483;96.213371;55.906849;9
484;69.241867;78.826103;19
485;90.935829;92.731270;4
486;48.154293;57.395962;21
487;75.236740;85.623184;19
488;22.960058;72.495605;9
489;99.887756;11.494562;21
490;44.739044;86.465118;9
491;62.267540;62.362968;21
492;29.937082;67.280228;9
493;20.919868;12.112337;15
494;83.430054;83.392891;4
495;15.801938;89.655197;12
496;89.708458;94.428108;21
497;36.704296;43.509544;21
498;25.254341;99.967545;7
499;8.047026;7.649474;15
500;48.467152;56.506344;21
501;91.308174;89.703438;21
502;32.359688;12.320170;12
503;83.542427;82.878723;4
504;15.800043;15.663294;15
505;95.022865;99.490326;19
506;69.387756;26.229511;9
507;12.705112;25.273195;21
508;65.087051;72.786858;21
509;76.659096;80.775352;21
510;83.277786;42.827187;9
511;48.569798;65.715546;21
512;72.795990;31.691765;9
513;22.938889;71.654778;9
514;67.094017;8.182150;9
515;63.065739;68.840561;21
516;54.244118;94.470650;9
517;9.550188;23.058350;21
518;82.308273;35.739929;9
519;78.192558;80.252029;21
520;28.447945;43.052364;21
521;12.663056;5.333575;16
522;32.506630;40.726620;21
523;62.382732;64.356575;21
524;82.060043;90.774704;18
525;20.806032;15.094397;15
526;17.999933;20.574600;15
527;42.645599;92.058937;9
528;13.327921;20.457333;17
529;75.505402;34.874943;9
530;46.239391;90.681473;9
531;11.167057;20.099606;17
532;95.254272;0.517220;21
533;92.092728;47.638420;9
534;78.481583;80.167923;21
535;96.969093;48.611671;9
536;83.792130;42.971779;9
537;47.142372;51.652679;21
538;0.759689;60.442528;9
539;98.265396;96.927322;0
540;18.327065;23.800762;15
541;57.655430;1.267327;9
542;38.514362;82.735008;9
543;67.201492;76.199913;21
544;54.574512;70.673660;21
545;56.527245;12.422780;1
546;32.843670;42.666172;21
547;31.949263;70.074738;9
548;62.267540;62.362968;21
549;77.053833;39.666409;9
550;87.781845;86.545380;21
551;5.295945;7.474917;15
552;89.241486;91.942001;4
553;77.836189;35.869919;9
554;79.119293;76.326004;21
555;28.447945;43.052364;21
556;63.489731;10.717957;9
557;56.904907;94.708473;9
558;36.888451;9.147858;12
559;27.619028;51.814331;2
560;81.549713;81.141479;21
561;69.714920;78.684776;21
562;74.040390;34.688469;9
563;46.053249;62.603027;21
564;12.400793;11.545379;15
565;69.376778;75.849449;21
566;87.998543;0.281967;21
567;27.760769;76.775246;9
568;51.100330;68.150070;21
569;36.129845;9.373516;12
570;11.884119;65.469559;9
571;49.564293;85.790398;9
572;28.761049;3.179348;12
573;67.072792;72.588539;21
574;95.268166;90.510658;21
575;22.720362;71.726997;9
576;42.785809;84.304932;9
577;94.954170;53.241539;9
578;64.808693;74.999924;21
579;86.701469;47.440460;9
580;76.514709;85.777031;21
581;59.186253;3.095488;9
582;43.080532;49.393284;21
583;30.951193;41.867332;21
584;63.257320;71.205879;21
585;96.442749;88.511497;7
586;87.202225;96.163704;21
587;91.179420;95.213478;4
588;52.809669;66.229698;21
589;63.119926;6.541061;9
590;85.992577;43.021183;9
591;86.234001;47.398060;9
592;0.292340;67.122322;9
593;18.111357;70.146515;9
594;20.612328;56.965271;9
595;35.124516;80.259346;9
596;26.690449;1.913979;12
597;86.332878;40.510509;9
598;1.267899;53.883659;9
599;59.762112;27.686428;9
600;82.593483;41.012108;9
601;80.852318;35.096317;9
602;40.769936;78.749908;9
603;17.030832;65.229088;9
604;62.427219;72.348984;21
605;79.200233;80.059631;21
606;97.099449;51.247841;9
607;87.869789;85.830833;4
608;57.174488;59.973927;21
609;87.950882;36.056000;9
610;67.217979;74.786606;21
611;19.031776;24.072624;15
612;87.291351;90.843391;3
613;86.005814;38.475964;9
614;30.179041;43.505524;21
615;86.928490;38.988647;9
616;23.196915;71.935524;9
617;4.891736;51.301003;9
618;33.490101;84.656166;9
619;67.216362;75.248016;21
620;49.394775;92.665939;9
621;46.506947;63.501072;21
622;19.126551;66.598709;9
623;45.758850;52.535362;21
624;74.154579;78.389557;21
625;79.668137;36.073814;9
626;94.703735;92.498985;3
627;68.754318;24.916729;9
628;50.390312;61.390259;21
629;84.054214;27.775719;9
630;15.438278;59.757317;5
631;63.964279;20.351076;9
632;43.198811;47.423996;21
633;57.118374;98.528389;9
634;98.792366;54.654346;9
635;65.547997;37.359032;12
636;47.385960;79.541435;9
637;95.429108;94.630081;21
638;88.179024;47.297436;9
639;66.076530;75.915215;21
640;77.233612;31.470938;9
641;39.450970;47.874058;21
642;99.404060;56.955769;9
643;1.921650;43.087017;9
644;60.899326;21.084009;9
645;53.715286;67.750084;21
646;21.742668;65.380447;9
647;77.397041;83.696709;21
648;70.007767;76.903267;21
649;49.538734;94.955490;9
650;51.099167;59.337948;21
651;19.051231;48.004326;2
652;15.780293;13.446853;16
653;63.397720;75.711624;21
654;85.302986;47.403572;9
655;90.649521;98.392975;21
656;21.680683;66.617043;9
657;52.918106;58.290180;21
658;28.692400;3.450509;12
659;86.005814;38.475964;9
660;86.927986;91.665382;4
661;53.757790;65.481041;21
662;49.741478;58.393200;21
663;0.958232;12.878709;21
664;59.789520;17.926947;9
665;24.978720;41.586723;21
666;93.483208;47.533482;9
667;64.134636;69.964928;21
668;54.566166;98.053741;9
669;52.377544;96.268951;9
670;56.378338;3.184319;9
671;64.146118;81.163803;21
672;94.338257;52.691025;9
673;3.545316;8.475050;17
674;50.735283;98.994080;9
675;83.332199;85.258461;21
676;28.246799;37.034439;21
677;82.289314;38.305820;9
678;31.178988;42.266140;21
679;3.637291;53.277149;9
680;38.873722;53.559521;21
681;27.494577;77.995132;9
682;83.922905;41.671055;9
683;29.059782;5.323436;12
684;35.190960;75.217651;9
685;48.662743;58.941933;21
686;36.077465;44.318161;21
687;26.214930;37.024448;21
688;77.997551;80.100136;21
689;42.991272;74.419434;9
690;66.764915;1.439636;9
691;37.023510;45.086124;21
692;53.811737;6.992130;9
693;51.993221;59.348419;21
694;53.313835;92.787979;9
695;82.778763;94.197891;21
696;75.938499;76.358887;21
697;62.302513;70.735565;21
698;55.291462;91.412369;9
699;70.418785;72.761528;21
700;53.349518;92.267998;9
701;22.686039;33.511066;21
702;46.703735;93.723915;9
703;79.651680;86.070198;21
704;59.676998;20.484819;9
705;67.082695;16.905998;9
706;60.799618;6.961722;9
707;80.427025;89.137756;21
708;76.538994;87.838211;21
709;80.938805;48.555763;9
710;90.683517;89.950035;21
711;56.510956;73.029716;21
712;11.658022;55.773808;9
713;58.485321;0.550700;9
714;64.234993;73.676033;21
715;39.609715;82.358810;9
716;63.582130;1.343694;9
717;14.075600;67.864998;9
718;67.790276;29.092508;9
719;80.209381;84.039032;21
720;28.413410;71.766930;9
721;41.908371;47.188507;21
722;55.484398;95.417770;9
723;87.572464;42.585209;9
724;58.699814;71.358177;21
725;60.790314;71.220612;21
726;65.016884;3.051024;9
727;52.402870;8.764423;9
728;99.404060;56.955769;9
729;23.905853;43.562984;21
730;34.223270;65.525864;9
731;18.584629;66.903976;9
732;87.179893;85.818016;21
733;7.485603;51.766987;9
734;84.533195;38.269295;9
735;83.225761;36.272503;9
736;60.514183;17.021595;9
737;26.061447;41.848259;21
738;87.038383;42.950291;9
739;84.839325;44.147625;9
740;46.906471;63.631844;21
741;73.907890;33.971287;9
742;34.591999;78.343109;9
743;35.778084;72.599739;9
744;34.500061;80.899231;9
745;27.534796;30.802631;17
746;30.076944;44.682697;21
747;67.394150;76.740585;21
748;12.798292;27.289021;21
749;2.090910;14.411924;21
750;55.367516;65.000679;21
751;16.679907;55.935226;9
752;56.486813;95.351173;9
753;17.456156;93.457550;12
754;68.050156;25.252813;9
755;66.623764;71.615021;21
756;80.756752;40.701412;9
757;17.100019;32.252956;21
758;37.177082;89.182449;9
759;25.520952;70.988914;9
760;65.474503;77.832336;21
761;88.496239;94.687096;21
762;28.246799;37.034439;21
763;47.222198;56.907867;21
764;45.518379;84.575844;9
765;62.034187;1.356025;9
766;48.057999;52.695328;21
767;25.270109;67.882057;9
768;49.535362;56.414192;21
769;83.158302;33.175621;9
770;63.204445;67.140503;21
771;53.606678;68.710098;21
772;96.489799;60.578716;9
773;68.088722;30.413521;9
774;48.996807;54.924423;21
775;72.096916;81.007706;21
776;1.727638;57.701073;9
777;79.319427;33.331722;9
778;83.045334;35.879906;9
779;63.206581;70.296349;21
780;79.464821;37.705227;9
781;40.769936;78.749908;9
782;17.010241;65.842903;9
783;48.022942;84.366554;9
784;95.059570;58.478817;9
785;66.346718;24.020668;9
786;85.174744;82.503807;21
787;68.337807;26.408520;9
788;26.329304;61.795563;9
789;87.303970;89.054634;21
790;22.306768;71.972794;9
791;97.726524;52.386574;9
792;87.470871;87.131958;21
793;40.893578;89.151993;9
794;65.747238;20.764322;9
795;58.389771;99.013725;9
796;55.837128;15.815685;9
797;87.231880;91.544685;21
798;22.948837;29.536530;21
799;37.660305;52.627655;21
800;83.041969;38.558640;9
801;50.484539;8.577048;9
802;1.578115;98.115273;19
803;88.821999;37.953720;9
804;5.600842;51.829361;9
805;9.348652;49.669865;9
806;83.272202;39.836170;9
807;82.692291;43.828163;9
808;87.987526;39.674049;9
809;74.791145;76.189384;21
810;70.629478;26.756157;9
811;87.192345;94.120132;21
812;88.069298;41.378120;9
813;52.216019;4.635336;9
814;91.129311;96.263824;21
815;89.708458;94.428108;21
816;35.030067;81.431976;9
817;17.810587;28.855482;21
818;17.683537;63.037609;9
819;81.622070;90.275703;21
820;63.204445;67.140503;21
821;95.530128;52.423645;9
822;76.154579;34.617989;9
823;89.454094;91.344513;21
824;82.043167;34.029434;9
825;89.639755;97.748978;21
826;73.448013;81.725052;21
827;72.795990;31.691765;9
828;99.174850;56.754566;9
829;21.081835;73.262749;9
830;43.174885;84.300278;9
831;72.030113;30.912603;9
832;28.825100;38.421238;21
833;9.823191;47.759430;9
834;96.717300;53.743633;9
835;66.478806;26.089733;9
836;52.668373;1.993958;9
837;68.754318;24.916729;9
838;20.400770;71.801613;9
839;62.429382;67.414978;21
840;77.730949;86.575684;21
841;28.952803;35.515602;21
842;62.320908;7.828660;9
843;99.350151;96.506935;19
844;82.678551;95.703453;21
845;99.955002;51.818714;9
846;51.853359;56.319271;21
847;11.337151;27.266823;21
848;17.913280;69.620178;9
849;58.485321;0.550700;9
850;80.015587;36.209915;9
851;95.157394;93.169525;19
852;73.825462;29.015371;9
853;69.193451;24.822819;9
854;82.219650;92.368935;21
855;63.657223;22.248535;9
856;81.361115;43.690033;9
857;80.525757;88.354042;21
858;76.514709;85.777031;21
859;43.092968;55.461113;21
860;23.542656;60.687881;9
861;87.612602;39.476521;9
862;36.610226;71.812874;9
863;49.256813;87.569374;9
864;57.806240;92.630226;9
865;87.602646;93.506516;21
866;87.692490;41.788471;9
867;57.049656;96.963692;9
868;40.564861;55.017879;21
869;68.754318;24.916729;9
870;23.712341;47.045937;21
871;22.629368;40.040726;21
872;46.604977;58.704388;21
873;71.032158;31.530069;9
874;9.269875;55.726040;9
875;58.816563;97.307922;9
876;40.533463;53.968315;21
877;85.302986;47.403572;9
878;79.174507;82.812744;21
879;78.752411;89.883392;21
880;74.442451;39.490479;9
881;77.519218;86.250320;21
882;79.393234;85.188187;21
883;39.383297;81.626564;9
884;58.498245;13.677151;9
885;23.001694;74.586052;9
886;77.606201;29.871346;9
887;70.945290;86.051666;21
888;71.024666;37.600632;9
889;39.948471;47.765648;21
890;65.840660;73.729324;21
891;76.514709;85.777031;21
892;57.072693;68.100616;21
893;87.202225;96.163704;21
894;34.653538;71.050301;9
895;55.367516;65.000679;21
896;65.610672;66.095566;21
897;38.641022;84.376511;9
898;50.735153;87.570717;9
899;20.493553;30.309954;21
900;69.831200;25.401211;9
901;66.743263;27.849770;9
902;40.020103;54.220474;21
903;67.650818;79.073250;21
904;8.863727;51.492657;9
905;78.010368;86.358002;21
906;68.413391;80.204536;21
907;78.196121;79.172012;21
908;32.704338;59.827911;9
909;73.293640;31.036366;9
910;49.746483;57.454460;21
911;67.848152;28.165152;9
912;37.353580;49.954601;21
913;66.630646;74.956108;21
914;54.020630;98.186935;9
915;52.256264;62.755165;21
916;97.330482;55.443340;9
917;86.074120;42.449051;9
918;51.710754;6.813841;9
919;64.600571;75.462166;21
920;19.813808;21.090109;15
921;62.533100;19.919048;9
922;63.034981;40.787495;12
923;91.414032;46.000515;9
924;86.785744;40.012096;9
925;62.034187;1.356025;9
926;65.107170;69.684998;21
927;60.016872;70.831177;21
928;32.073811;74.529678;9
929;30.383942;56.527122;2
930;33.551933;48.483921;21
931;52.178734;60.023647;21
932;59.967621;69.796318;21
933;42.309982;91.364151;9
934;50.260769;98.075417;9
935;23.871151;35.959053;21
936;47.304077;62.464581;21
937;95.338585;2.389328;21
938;49.741478;58.393200;21
939;32.044605;43.286388;21
940;3.938499;46.646523;9
941;88.179024;47.297436;9
942;84.359711;84.886436;21
943;97.099449;51.247841;9
944;87.179893;85.818016;21
945;52.958580;95.931015;9
946;66.922997;23.131815;9
947;92.939186;51.615967;9
948;76.167946;87.572464;21
949;36.948662;56.021744;21
950;1.207603;49.725250;9
951;72.400871;23.680466;9
952;65.189430;20.054829;9
953;58.490303;9.220352;9
954;20.657148;72.156471;9
955;66.067902;18.652695;9
956;87.012024;90.426048;21
957;60.352558;64.602943;21
958;97.025452;52.842194;9
959;48.834545;66.017807;21
960;5.961246;16.211525;19
961;82.074890;40.564560;9
962;41.795769;55.731190;21
963;88.179024;47.297436;9
964;56.175339;70.925781;21
965;53.697445;12.175036;9
966;75.515633;29.252047;9
967;84.557823;86.242744;21
968;77.957085;73.733307;21
969;40.020103;54.220474;21
970;42.323250;81.819313;9
971;87.572464;42.585209;9
972;90.202293;46.883286;9
973;89.643661;89.589668;21
974;47.044224;88.668915;9
975;99.572250;54.300304;9
976;27.509186;66.436371;9
977;64.756905;73.870972;21
978;51.646320;1.876442;9
979;7.485603;51.766987;9
980;63.927197;19.932192;9
981;53.718227;16.248232;9
982;65.747238;20.764322;9
983;75.210205;20.286644;9
984;69.920921;27.090832;9
985;52.057636;65.866646;21
986;87.572464;42.585209;9
987;97.798073;3.989577;19
988;72.607277;29.732542;9
989;93.289688;98.459534;21
990;15.408393;70.721397;9
991;70.363815;23.071289;9
992;76.181343;83.310989;21
993;67.237389;24.465157;9
994;70.629478;26.756157;9
995;52.279850;99.920792;9
996;69.387756;26.229511;9
997;79.388062;32.967312;9
