id;x;y;sp;gen
190;30.006830;93.171181;0;999
191;59.221390;35.423008;0;999
192;95.955750;77.764709;0;999
193;53.270401;78.126312;0;999
194;59.547340;39.452393;0;999
195;96.059128;0.867839;0;999
196;98.162712;89.090851;0;999
197;47.923206;45.827084;0;999
198;59.338703;23.985033;0;999
199;67.097618;90.067986;0;999
200;31.097319;58.064995;0;999
201;66.015915;36.006996;0;999
202;88.212547;68.090874;0;999
203;65.068077;25.829815;0;999
204;10.566618;93.539726;0;999
205;16.141029;62.726154;0;999
206;98.307014;39.802616;0;999
207;2.589441;19.550274;0;999
208;55.567699;17.644575;0;999
209;88.738258;54.284363;0;999
210;6.748419;58.597054;0;999
211;51.984280;28.889990;0;999
212;20.115425;11.482184;0;999
213;5.075381;99.412682;0;999
214;2.531509;89.596863;0;999
215;56.388561;26.174686;0;999
216;22.930944;44.579292;0;999
217;70.362938;28.273952;0;999
218;3.548886;28.300985;0;999
219;10.226583;30.058109;0;999
220;5.194520;55.639797;0;999
221;88.075455;24.035709;0;999
222;21.458818;25.930922;0;999
223;66.006798;1.425515;0;999
224;51.591408;65.184433;0;999
225;73.856247;56.258385;0;999
226;76.386269;99.935265;0;999
227;90.958557;59.608894;0;999
228;85.488518;43.216183;0;999
229;51.210991;94.190689;0;999
230;26.727507;77.169930;0;999
231;86.615318;65.733139;0;999
232;91.569763;47.882450;0;999
233;15.796601;86.074562;0;999
234;89.381561;70.072609;0;999
235;94.662437;40.206379;0;999
236;28.754025;76.240837;0;999
237;34.948959;92.694801;0;999
238;20.525059;45.633419;0;999
239;90.809212;85.092186;0;999
240;87.009094;41.611576;0;999
241;31.869076;80.663094;0;999
242;22.152758;96.457588;0;999
243;21.758802;43.073559;0;999
244;99.237083;29.281082;0;999
245;83.588097;75.624359;0;999
246;69.035034;30.478350;0;999
247;74.868828;95.189743;0;999
248;30.033876;48.593369;0;999
249;17.366749;23.585049;0;999
250;24.423019;49.649513;0;999
251;60.458630;96.397118;0;999
252;60.726234;13.924025;0;999
253;91.452950;9.686672;0;999
254;20.437077;77.573029;0;999
255;48.035767;47.620689;0;999
256;71.733582;61.217857;0;999
257;81.658150;95.110146;0;999
258;33.810158;61.138988;0;999
259;89.533188;96.706093;0;999
260;29.767214;34.182243;0;999
261;80.212227;83.181442;0;999
262;1.584808;24.668804;0;999
263;81.667450;54.155994;0;999
264;45.586697;56.794968;0;999
265;80.271072;41.697830;0;999
266;53.752552;59.263882;0;999
267;43.206711;58.378952;0;999
268;34.970779;66.910385;0;999
269;37.293671;59.744778;0;999
270;36.618469;60.649574;0;999
271;14.931200;17.943682;0;999
272;20.965200;36.127846;0;999
273;20.783146;59.808945;0;999
274;61.383549;44.259109;0;999
275;24.277500;61.582172;0;999
276;65.131561;25.736248;0;999
277;95.821129;16.653524;0;999
278;30.842289;63.512207;0;999
279;80.320724;3.743445;0;999
280;70.943817;20.302853;0;999
281;79.975937;76.993553;0;999
282;28.906939;62.291718;0;999
283;60.592926;35.829037;0;999
284;68.929001;42.753582;0;999
285;59.958790;56.059479;0;999
286;61.287144;83.920395;0;999
287;32.285469;5.301061;0;999
288;92.157257;74.032959;0;999
289;0.489250;52.047398;0;999
290;31.227858;86.516029;0;999
291;43.049446;5.768301;0;999
292;66.424637;68.636818;0;999
293;25.906528;60.929676;0;999
294;73.706558;82.894669;0;999
295;52.151848;41.354992;0;999
296;89.474960;95.754173;0;999
297;25.914858;14.131908;0;999
298;40.571308;84.152176;0;999
299;26.496433;96.374580;0;999
300;1.018952;16.266174;0;999
301;30.629795;60.905930;0;999
302;78.784294;47.212780;0;999
303;52.446476;89.622681;0;999
304;76.351257;85.062050;0;999
305;80.654373;68.122200;0;999
306;88.405136;58.437832;0;999
307;49.193237;36.165749;0;999
308;94.064278;88.721397;0;999
309;52.270832;82.733643;0;999
310;91.096954;33.374374;0;999
311;10.711528;42.104420;0;999
312;82.285034;32.921272;0;999
313;6.637994;59.667213;0;999
314;4.859807;1.881058;0;999
315;84.169815;99.373230;0;999
316;8.494789;73.941116;0;999
317;89.125320;33.311165;0;999
318;36.252621;49.885441;0;999
319;4.410503;54.797905;0;999
320;73.253166;50.654068;0;999
321;11.703880;92.141464;0;999
322;99.909851;57.206230;0;999
323;96.749657;34.857964;0;999
324;46.236755;62.414845;0;999
325;22.176605;30.768919;0;999
326;94.604622;3.227180;0;999
327;2.530968;91.567535;0;999
328;24.346788;15.671156;0;999
329;82.399155;14.835150;0;999
330;94.647697;96.995857;0;999
331;79.214355;84.026840;0;999
332;59.961433;51.387047;0;999
333;61.554958;80.323692;0;999
334;55.925209;81.727707;0;999
