id;x;y;sp;gen
233;87.239876;86.878761;3;999
234;87.313347;90.152245;3;999
235;95.251945;88.251167;3;999
236;95.917229;93.206360;3;999
237;95.917229;93.206360;3;999
238;1.620605;89.178238;3;999
239;1.620605;89.178238;3;999
240;1.620605;89.178238;3;999
241;1.620605;89.178238;3;999
242;4.872715;86.236740;3;999
243;0.702906;86.176292;3;999
244;1.620605;89.178238;3;999
245;2.049778;92.690269;3;999
246;2.049778;92.690269;3;999
247;95.165398;87.568184;3;999
248;95.329681;86.579796;3;999
249;93.529274;86.846764;3;999
250;2.849366;89.352943;3;999
251;2.849366;89.352943;3;999
252;2.849366;89.352943;3;999
253;2.369776;87.776222;3;999
254;81.666359;91.640480;3;999
255;81.666359;91.640480;3;999
256;81.666359;91.640480;3;999
257;81.666359;91.640480;3;999
258;82.088730;85.743195;3;999
259;78.387260;88.698929;3;999
260;4.503128;9.201099;3;999
261;99.553719;5.989058;3;999
262;84.393181;85.822891;3;999
263;79.853989;86.973328;3;999
264;85.277557;87.971077;3;999
265;89.788193;85.427628;3;999
266;89.788193;85.427628;3;999
267;89.788193;85.427628;3;999
268;88.312111;80.956253;3;999
269;90.808769;80.338600;3;999
270;88.312111;80.956253;3;999
271;96.516479;78.039421;3;999
272;8.633447;81.552757;3;999
273;11.505196;79.850586;3;999
274;99.656891;86.047554;3;999
275;97.507416;86.541656;3;999
276;2.402367;96.983383;3;999
277;2.402367;96.983383;3;999
278;96.036201;85.230911;3;999
279;1.284173;89.642593;3;999
280;0.215464;89.543579;3;999
281;19.413008;95.153725;3;999
282;14.307520;95.407631;3;999
283;10.924382;97.696671;3;999
284;11.405628;4.685953;3;999
285;14.994006;3.455403;3;999
286;15.619860;2.459224;3;999
287;16.418299;93.080940;3;999
288;13.416619;94.895432;3;999
289;12.173613;91.724243;3;999
290;16.011873;8.985537;3;999
291;15.875591;5.215215;3;999
292;84.947258;61.764748;3;999
293;89.013290;60.586143;3;999
294;95.996704;56.145782;3;999
295;98.381241;57.396881;3;999
296;95.281525;59.343269;3;999
297;95.281525;59.343269;3;999
298;93.910057;57.070194;3;999
299;93.910057;57.070194;3;999
300;98.975685;59.967503;3;999
301;98.975685;59.967503;3;999
302;98.975685;59.967503;3;999
303;91.345222;49.880741;3;999
304;91.345222;49.880741;3;999
305;85.773941;51.104992;3;999
306;85.773941;51.104992;3;999
307;99.215866;51.082733;3;999
308;98.328941;43.650482;3;999
309;95.517624;48.362717;3;999
310;93.763763;52.672668;3;999
311;92.062172;50.908646;3;999
312;93.763763;52.672668;3;999
313;94.976334;53.936188;3;999
314;94.468658;56.126186;3;999
315;94.468658;56.126186;3;999
316;94.468658;56.126186;3;999
317;94.468658;56.126186;3;999
318;94.468658;56.126186;3;999
319;93.308846;54.633427;3;999
320;92.021912;62.720669;3;999
321;92.021912;62.720669;3;999
322;92.021912;62.720669;3;999
323;92.021912;62.720669;3;999
324;92.021912;62.720669;3;999
325;94.176666;62.351643;3;999
326;93.549858;63.393322;3;999
327;3.617440;73.503021;3;999
328;3.666769;70.582001;3;999
329;94.648155;59.971954;3;999
330;94.648155;59.971954;3;999
331;99.692383;64.432922;3;999
332;98.157295;64.906166;3;999
333;98.157295;64.906166;3;999
334;90.276329;56.965828;3;999
335;90.276329;56.965828;3;999
336;90.613014;54.758789;3;999
337;90.014076;50.599018;3;999
338;87.847404;50.292450;3;999
339;90.014076;50.599018;3;999
340;90.613014;54.758789;3;999
341;90.613014;54.758789;3;999
342;86.686401;54.704700;3;999
343;89.716667;56.416973;3;999
344;94.511398;58.023827;3;999
345;98.669502;60.679379;3;999
346;93.976463;55.330353;3;999
347;99.061913;61.017204;3;999
348;4.302651;63.198856;3;999
349;3.342865;63.279633;3;999
350;0.277502;69.788902;3;999
351;95.278900;75.182510;3;999
352;0.277502;69.788902;3;999
353;94.874542;82.329292;3;999
354;94.758987;84.026375;3;999
355;96.090981;82.314819;3;999
356;97.981575;70.896187;3;999
357;3.197388;74.476074;3;999
358;99.172279;80.030281;3;999
359;98.594429;75.888138;3;999
360;1.298759;72.594376;3;999
361;99.508026;78.775749;3;999
362;3.672791;80.240623;3;999
363;1.615401;72.535278;3;999
364;6.384860;73.115410;3;999
365;70.983826;90.941200;3;999
366;70.983826;90.941200;3;999
367;70.983826;90.941200;3;999
368;70.983826;90.941200;3;999
369;70.983826;90.941200;3;999
370;58.636925;84.006241;3;999
371;86.564758;95.840065;3;999
372;85.142136;94.551155;3;999
373;85.142136;94.551155;3;999
374;85.142136;94.551155;3;999
375;88.947708;99.105103;3;999
376;88.947708;99.105103;3;999
377;90.675789;95.756546;3;999
378;88.615822;97.288986;3;999
379;88.615822;97.288986;3;999
380;93.103622;1.315544;3;999
381;84.020752;93.913544;3;999
382;66.314621;89.693962;3;999
383;66.314621;89.693962;3;999
384;74.673058;86.253860;3;999
385;74.673058;86.253860;3;999
386;84.297523;94.056427;3;999
387;81.165375;1.519379;3;999
388;80.138214;97.685509;3;999
389;76.933601;97.742653;3;999
390;76.933601;97.742653;3;999
391;76.933601;97.742653;3;999
392;67.899590;0.532440;3;999
393;64.424301;99.589577;3;999
394;72.896538;1.942787;3;999
395;72.896538;1.942787;3;999
396;70.396980;91.051727;3;999
397;74.223076;92.893356;3;999
398;74.223076;92.893356;3;999
399;77.031273;90.823303;3;999
400;75.322716;86.149254;3;999
401;82.047707;89.291397;3;999
402;82.047707;89.291397;3;999
403;86.459991;89.901772;3;999
404;78.630058;84.829086;3;999
405;72.673988;87.296127;3;999
406;68.485809;91.317986;3;999
407;68.485809;91.317986;3;999
408;68.832870;2.579651;3;999
409;68.832870;2.579651;3;999
410;68.832870;2.579651;3;999
411;71.763878;99.364716;3;999
412;71.763878;99.364716;3;999
413;69.293495;92.445755;3;999
414;69.142197;92.357887;3;999
415;74.211838;87.909531;3;999
416;74.211838;87.909531;3;999
417;74.211838;87.909531;3;999
418;74.211838;87.909531;3;999
419;74.211838;87.909531;3;999
420;74.211838;87.909531;3;999
421;73.422600;88.372169;3;999
422;71.332367;90.370354;3;999
423;73.422600;88.372169;3;999
424;77.560173;85.848610;3;999
425;73.422600;88.372169;3;999
426;72.279724;88.178009;3;999
427;72.222527;90.584160;3;999
428;59.358192;98.232262;3;999
429;59.358192;98.232262;3;999
430;55.936985;97.703171;3;999
431;65.603745;2.063042;3;999
432;68.086884;97.804260;3;999
433;68.086884;97.804260;3;999
434;64.278221;93.761032;3;999
435;66.578049;95.170822;3;999
436;64.278221;93.761032;3;999
437;68.082603;91.179321;3;999
438;68.082603;91.179321;3;999
439;71.633881;94.775299;3;999
440;71.633881;94.775299;3;999
441;72.123093;99.523903;3;999
442;69.837326;95.519089;3;999
443;66.840454;94.544174;3;999
444;69.485184;88.664406;3;999
445;66.700775;93.437706;3;999
446;62.300346;86.245193;3;999
447;60.726273;88.960014;3;999
448;63.020729;88.841591;3;999
449;67.876427;93.084816;3;999
450;69.669586;89.052574;3;999
451;71.695297;85.717918;3;999
452;73.094177;92.011749;3;999
453;72.167671;98.241043;3;999
454;68.842140;98.695717;3;999
455;74.254211;98.432953;3;999
456;68.429817;95.232346;3;999
457;63.489265;94.636032;3;999
458;68.429817;95.232346;3;999
459;68.429817;95.232346;3;999
460;71.542038;5.473925;3;999
461;46.990166;84.043922;3;999
462;46.990166;84.043922;3;999
463;46.990166;84.043922;3;999
464;51.170284;79.939537;3;999
465;51.170284;79.939537;3;999
466;50.589127;81.567062;3;999
467;51.170284;79.939537;3;999
468;51.170284;79.939537;3;999
469;51.246094;72.098640;3;999
470;47.925804;74.311554;3;999
471;49.391041;76.816971;3;999
472;36.845234;72.117287;3;999
473;38.261787;75.499435;3;999
474;36.845234;72.117287;3;999
475;36.845234;72.117287;3;999
476;37.982754;71.513741;3;999
477;36.845234;72.117287;3;999
478;36.845234;72.117287;3;999
479;39.626690;78.711624;3;999
480;33.808163;72.158875;3;999
481;33.808163;72.158875;3;999
482;84.430382;57.557053;3;999
483;84.430382;57.557053;3;999
484;84.430382;57.557053;3;999
485;86.267670;53.039894;3;999
486;86.267670;53.039894;3;999
487;86.267670;53.039894;3;999
488;73.317322;60.557652;3;999
489;73.317322;60.557652;3;999
490;73.317322;60.557652;3;999
491;76.010864;56.565918;3;999
492;82.164322;64.523491;3;999
493;84.207954;64.027405;3;999
494;85.151657;67.336792;3;999
495;85.151657;67.336792;3;999
496;81.103432;67.921516;3;999
497;85.151657;67.336792;3;999
498;72.996170;63.626270;3;999
499;71.523026;63.728996;3;999
500;76.073257;64.124603;3;999
501;76.073257;64.124603;3;999
502;77.487015;71.138702;3;999
503;79.831650;69.697433;3;999
504;62.593002;69.815338;3;999
505;66.270836;68.933243;3;999
506;64.504013;64.511040;3;999
507;63.260551;66.456100;3;999
508;63.260551;66.456100;3;999
509;63.260551;66.456100;3;999
510;63.260551;66.456100;3;999
511;66.656868;64.979065;3;999
512;66.656868;64.979065;3;999
513;62.434639;56.873459;3;999
514;63.301411;67.659248;3;999
515;63.301411;67.659248;3;999
516;54.626972;4.887703;3;999
517;55.314865;2.833375;3;999
518;77.436317;97.042603;3;999
519;77.436317;97.042603;3;999
520;77.436317;97.042603;3;999
521;72.328934;91.702332;3;999
522;72.117783;88.769493;3;999
523;80.422096;84.118309;3;999
524;80.422096;84.118309;3;999
525;76.397163;79.774948;3;999
526;80.422096;84.118309;3;999
527;80.422096;84.118309;3;999
528;80.422096;84.118309;3;999
529;80.422096;84.118309;3;999
530;80.422096;84.118309;3;999
531;61.275764;94.301910;3;999
532;64.382759;98.385170;3;999
533;64.382759;98.385170;3;999
534;64.382759;98.385170;3;999
535;64.382759;98.385170;3;999
536;64.382759;98.385170;3;999
537;62.892853;69.717194;3;999
538;62.892853;69.717194;3;999
539;62.301151;76.862206;3;999
540;65.379509;79.493553;3;999
541;66.410233;81.638596;3;999
542;65.379509;79.493553;3;999
543;71.090080;74.868340;3;999
544;64.465866;75.071114;3;999
545;64.465866;75.071114;3;999
546;64.465866;75.071114;3;999
547;63.200844;75.528831;3;999
548;71.011909;69.545235;3;999
549;69.259430;71.903969;3;999
550;70.197701;77.432541;3;999
551;67.119514;73.745605;3;999
552;68.346130;72.437180;3;999
553;67.119514;73.745605;3;999
554;72.908424;86.114548;3;999
555;71.725525;94.213470;3;999
556;68.037247;88.456528;3;999
557;68.037247;88.456528;3;999
558;68.037247;88.456528;3;999
559;68.037247;88.456528;3;999
560;68.037247;88.456528;3;999
561;67.413849;94.749092;3;999
562;70.413673;91.055290;3;999
563;73.104362;95.217651;3;999
564;73.689262;94.686836;3;999
565;73.689262;94.686836;3;999
566;71.590721;93.135231;3;999
567;80.192154;99.637817;3;999
568;80.097755;93.257568;3;999
569;88.132973;93.488319;3;999
570;86.005104;87.057755;3;999
571;61.451733;7.390950;3;999
572;57.702881;11.984589;3;999
573;61.451733;7.390950;3;999
574;63.903870;7.325583;3;999
575;61.451733;7.390950;3;999
576;59.138115;6.790260;3;999
577;61.451733;7.390950;3;999
578;67.000092;0.177281;3;999
579;67.275536;1.205378;3;999
580;67.275536;1.205378;3;999
581;67.275536;1.205378;3;999
582;67.275536;1.205378;3;999
583;67.260513;98.183083;3;999
584;67.260513;98.183083;3;999
585;72.001152;2.182230;3;999
586;72.001152;2.182230;3;999
587;72.001152;2.182230;3;999
588;74.574135;93.626129;3;999
589;67.275536;1.205378;3;999
590;67.275536;1.205378;3;999
591;69.655960;95.169411;3;999
592;69.655960;95.169411;3;999
593;75.741219;80.053909;3;999
594;75.741219;80.053909;3;999
595;84.417671;73.830956;3;999
596;84.417671;73.830956;3;999
597;87.334038;74.564796;3;999
598;89.406929;75.274261;3;999
599;87.612663;74.165764;3;999
600;74.938141;77.030174;3;999
601;72.035065;80.069626;3;999
602;72.160339;76.936401;3;999
603;68.806488;84.897514;3;999
604;68.806488;84.897514;3;999
605;71.597359;71.468483;3;999
606;65.636726;83.605186;3;999
607;65.636726;83.605186;3;999
608;87.518692;86.010597;3;999
609;79.749100;85.963356;3;999
610;74.983604;79.593704;3;999
611;74.983604;79.593704;3;999
612;76.994942;83.622978;3;999
613;76.994942;83.622978;3;999
614;76.994942;83.622978;3;999
615;74.571289;83.749054;3;999
616;76.802170;81.738495;3;999
617;76.204269;84.816269;3;999
618;76.204269;84.816269;3;999
619;74.695061;84.846451;3;999
620;74.695061;84.846451;3;999
621;72.087173;85.663383;3;999
622;70.650291;81.878563;3;999
623;70.253838;86.271935;3;999
624;73.519333;78.688332;3;999
625;73.519333;78.688332;3;999
626;73.519333;78.688332;3;999
627;71.987846;85.241814;3;999
628;70.650291;81.878563;3;999
629;63.291676;82.917358;3;999
630;67.488258;87.010689;3;999
631;63.217552;86.869812;3;999
632;63.217552;86.869812;3;999
633;84.742874;81.714172;3;999
634;84.742874;81.714172;3;999
635;70.248520;75.255653;3;999
636;69.447731;77.236122;3;999
637;72.924286;98.542816;3;999
638;63.929241;87.678299;3;999
639;63.929241;87.678299;3;999
640;59.702812;82.823318;3;999
641;63.929241;87.678299;3;999
642;57.051430;77.255730;3;999
643;60.997196;81.018837;3;999
644;60.997196;81.018837;3;999
645;70.224449;86.250847;3;999
646;68.221619;83.899124;3;999
647;68.221619;83.899124;3;999
648;68.221619;83.899124;3;999
649;65.736816;85.337395;3;999
650;65.141579;74.978668;3;999
651;59.761963;83.503166;3;999
652;59.761963;83.503166;3;999
653;62.781647;82.237022;3;999
654;69.488022;60.850941;3;999
655;69.488022;60.850941;3;999
656;65.415741;60.158180;3;999
657;86.826263;68.176529;3;999
658;86.826263;68.176529;3;999
659;74.184654;65.935486;3;999
660;73.075989;68.428734;3;999
661;73.075989;68.428734;3;999
662;73.075989;68.428734;3;999
663;73.830597;72.198044;3;999
664;73.075989;68.428734;3;999
665;71.462906;69.673538;3;999
666;71.436302;59.074814;3;999
667;73.824661;63.289616;3;999
668;73.824661;63.289616;3;999
669;73.824661;63.289616;3;999
670;73.824661;63.289616;3;999
671;73.824661;63.289616;3;999
672;73.824661;63.289616;3;999
673;70.976791;72.279251;3;999
674;70.976791;72.279251;3;999
675;70.976791;72.279251;3;999
676;78.773125;62.064613;3;999
677;77.952232;69.049583;3;999
678;79.665779;66.989182;3;999
679;87.563751;67.018845;3;999
680;78.255119;64.676575;3;999
681;81.373627;70.506294;3;999
682;81.373627;70.506294;3;999
683;87.246826;66.577835;3;999
684;87.246826;66.577835;3;999
685;65.058037;65.995293;3;999
686;57.874737;72.076271;3;999
687;62.848595;72.466209;3;999
688;59.370224;71.896103;3;999
689;62.545544;71.728210;3;999
690;61.663654;74.829422;3;999
691;62.545544;71.728210;3;999
692;64.795433;73.086533;3;999
693;62.930336;74.885132;3;999
694;55.914818;79.680618;3;999
695;57.778763;75.117973;3;999
696;57.778763;75.117973;3;999
697;65.000603;74.101883;3;999
698;64.492340;66.474464;3;999
699;67.809425;76.598473;3;999
700;67.809425;76.598473;3;999
701;74.567955;71.531227;3;999
702;74.455673;71.016716;3;999
703;72.979935;70.147232;3;999
704;72.979935;70.147232;3;999
705;68.876549;70.767624;3;999
706;61.996769;74.601685;3;999
707;65.576607;71.238571;3;999
708;71.480316;73.814804;3;999
709;69.102806;72.435150;3;999
710;68.003128;73.725044;3;999
711;71.480316;73.814804;3;999
712;77.736252;62.949856;3;999
713;69.661926;62.953869;3;999
714;69.926483;60.863907;3;999
715;68.056343;69.924484;3;999
716;64.760880;59.036068;3;999
717;64.760880;59.036068;3;999
718;64.760880;59.036068;3;999
719;68.159676;58.983273;3;999
720;72.286156;57.785240;3;999
721;68.159676;58.983273;3;999
722;68.159676;58.983273;3;999
723;68.159676;58.983273;3;999
724;69.542389;69.947739;3;999
725;75.580894;71.975937;3;999
726;74.277596;69.498672;3;999
727;72.203407;66.743080;3;999
728;72.203407;66.743080;3;999
729;72.739693;62.136600;3;999
730;72.203407;66.743080;3;999
731;71.108597;65.996361;3;999
732;66.496521;77.339127;3;999
733;66.496521;77.339127;3;999
734;72.980347;76.016510;3;999
735;74.692467;67.669098;3;999
736;69.973640;71.359680;3;999
737;75.575356;85.987816;3;999
738;79.747925;81.751022;3;999
739;75.039642;85.660095;3;999
740;54.342697;86.129250;3;999
741;57.128033;81.134392;3;999
742;59.477718;77.898994;3;999
743;56.951176;79.586967;3;999
744;60.980106;78.082802;3;999
745;59.477718;77.898994;3;999
746;59.455776;80.994293;3;999
747;59.455776;80.994293;3;999
748;56.835861;82.606171;3;999
749;61.058002;79.888077;3;999
750;70.586914;81.059601;3;999
751;76.949211;83.198868;3;999
752;72.795502;81.770073;3;999
753;77.487282;89.490761;3;999
754;74.430099;85.905464;3;999
755;78.478523;84.827805;3;999
756;74.430099;85.905464;3;999
757;74.430099;85.905464;3;999
758;76.344688;78.692787;3;999
759;76.344688;78.692787;3;999
760;76.344688;78.692787;3;999
761;81.137291;80.159859;3;999
762;81.137291;80.159859;3;999
763;70.284859;72.743347;3;999
764;67.741600;75.079849;3;999
765;63.395840;76.686295;3;999
766;72.312805;88.556152;3;999
767;72.312805;88.556152;3;999
768;69.542641;94.593575;3;999
769;66.143677;88.407318;3;999
770;66.143677;88.407318;3;999
771;74.824051;92.928612;3;999
772;89.476662;83.193695;3;999
773;89.476662;83.193695;3;999
774;80.865326;73.871841;3;999
775;80.908226;70.024857;3;999
776;59.478443;78.410553;3;999
777;61.533298;74.311226;3;999
778;59.478443;78.410553;3;999
779;59.478443;78.410553;3;999
780;54.815411;79.218491;3;999
781;59.061115;77.713364;3;999
782;56.642952;77.693619;3;999
783;52.023071;75.056244;3;999
784;59.647579;76.220703;3;999
785;57.587357;82.043907;3;999
786;64.171906;74.883827;3;999
787;64.171906;74.883827;3;999
788;56.421497;80.942268;3;999
789;56.508312;75.236115;3;999
790;50.793312;92.459854;3;999
791;68.391937;70.829666;3;999
792;68.391937;70.829666;3;999
793;68.391937;70.829666;3;999
794;68.391937;70.829666;3;999
795;54.160957;74.393600;3;999
796;48.011745;70.553162;3;999
797;48.628292;75.494781;3;999
798;45.833942;72.191170;3;999
799;48.099766;74.810974;3;999
800;62.068336;87.417877;3;999
801;62.068336;87.417877;3;999
802;62.068336;87.417877;3;999
803;86.505074;87.442093;3;999
804;79.604980;89.856171;3;999
805;83.690651;88.025307;3;999
806;83.690651;88.025307;3;999
807;76.590019;98.479774;3;999
808;73.231392;94.993851;3;999
809;76.590019;98.479774;3;999
810;78.302185;0.435166;3;999
811;78.302185;0.435166;3;999
812;81.026329;97.453789;3;999
813;77.545799;4.769536;3;999
814;77.545799;4.769536;3;999
815;77.545799;4.769536;3;999
816;78.357460;98.306778;3;999
817;78.357460;98.306778;3;999
818;78.322739;96.749725;3;999
819;78.357460;98.306778;3;999
820;77.881638;5.328579;3;999
821;77.881638;5.328579;3;999
822;86.460144;91.647972;3;999
823;85.530441;96.040405;3;999
824;85.530441;96.040405;3;999
825;85.557106;96.462097;3;999
826;87.633682;98.130737;3;999
827;82.533478;94.477829;3;999
828;82.533478;94.477829;3;999
829;74.191406;95.152802;3;999
830;72.775505;93.890068;3;999
831;73.769821;97.522446;3;999
832;81.937325;1.889644;3;999
833;79.033379;2.120903;3;999
834;79.033379;2.120903;3;999
835;79.033379;2.120903;3;999
836;74.817352;95.383759;3;999
837;73.534927;90.956528;3;999
838;77.045166;4.431519;3;999
839;78.707497;8.142791;3;999
840;78.707497;8.142791;3;999
841;74.480286;8.292136;3;999
842;73.110077;0.299622;3;999
843;73.110077;0.299622;3;999
844;70.432236;2.593029;3;999
845;77.341850;97.962135;3;999
846;74.779953;84.036819;3;999
847;74.779953;84.036819;3;999
848;74.779953;84.036819;3;999
849;72.402252;83.110756;3;999
850;81.396194;90.353363;3;999
851;80.262161;86.436821;3;999
852;81.396194;90.353363;3;999
853;84.581726;90.239258;3;999
854;84.581726;90.239258;3;999
855;84.581726;90.239258;3;999
856;83.774841;89.858650;3;999
857;84.437553;86.774940;3;999
858;81.315857;87.835159;3;999
859;72.843903;90.085770;3;999
860;72.843903;90.085770;3;999
861;84.965240;99.094963;3;999
862;80.733665;86.607216;3;999
863;83.028297;86.865746;3;999
864;78.088936;86.353668;3;999
865;75.795135;91.862122;3;999
866;74.782806;87.932564;3;999
867;70.888763;91.278366;3;999
868;46.452953;70.427124;3;999
869;46.452953;70.427124;3;999
870;61.388191;73.352592;3;999
871;61.388191;73.352592;3;999
872;61.388191;73.352592;3;999
