id;x;y;sp;gen
95;75.777512;11.576931;2;999
96;79.886887;11.456831;2;999
97;78.190834;12.375244;2;999
98;59.825928;22.579388;2;999
99;68.838394;27.501051;2;999
100;75.903603;28.315405;2;999
101;79.008675;30.145334;2;999
102;76.107574;29.411455;2;999
103;76.107574;29.411455;2;999
104;72.473763;33.331806;2;999
105;76.107574;29.411455;2;999
106;75.329475;23.379118;2;999
107;81.617096;33.120743;2;999
108;80.117401;31.014650;2;999
109;75.362190;27.921898;2;999
110;81.763084;24.927088;2;999
111;81.763084;24.927088;2;999
112;81.763084;24.927088;2;999
113;43.712624;27.609081;1;999
114;44.325027;24.989437;1;999
115;48.002193;23.953476;1;999
116;37.584190;25.126799;1;999
117;40.525394;23.279446;1;999
118;44.843945;18.396460;1;999
119;59.829422;35.597195;1;999
120;59.005356;40.506481;1;999
121;57.746689;26.237240;1;999
122;58.422241;27.548124;1;999
123;51.538525;27.543930;1;999
124;54.570415;27.485031;1;999
125;62.785465;35.511066;1;999
126;63.139244;39.230236;1;999
127;57.564087;41.893456;1;999
128;53.153141;36.618404;1;999
129;53.153141;36.618404;1;999
130;52.554317;33.297054;1;999
131;53.153141;36.618404;1;999
132;60.732883;28.231604;1;999
133;60.732883;28.231604;1;999
134;60.732883;28.231604;1;999
135;60.732883;28.231604;1;999
136;59.224270;24.716812;1;999
137;52.235199;32.214703;1;999
138;50.147633;31.695171;1;999
139;54.121964;28.083641;1;999
140;52.333130;16.073715;1;999
141;48.236057;18.596809;1;999
142;49.738930;18.210629;1;999
143;50.667568;18.531454;1;999
144;50.667568;18.531454;1;999
145;45.870754;20.891830;1;999
146;55.550022;23.023745;1;999
147;51.314629;22.851536;1;999
148;51.314629;22.851536;1;999
149;57.885422;22.447376;1;999
150;54.916615;23.256405;1;999
151;50.222931;26.156540;1;999
152;52.875072;20.591047;1;999
153;50.678444;35.677795;1;999
154;54.726337;34.862865;1;999
155;54.726337;34.862865;1;999
156;46.738991;29.455130;1;999
157;41.379116;27.613073;1;999
158;49.237316;26.692759;1;999
159;56.454052;30.107687;1;999
160;48.231758;29.062433;1;999
161;54.598522;35.345585;1;999
162;54.731071;36.849682;1;999
163;54.598522;35.345585;1;999
164;67.332481;17.903198;1;999
165;74.742920;7.081300;1;999
166;66.747108;15.663832;1;999
167;70.406860;12.083811;1;999
168;65.397003;13.620480;1;999
169;58.615063;13.194627;1;999
170;61.859409;11.072164;1;999
171;69.666222;23.566223;1;999
172;64.420509;20.617468;1;999
173;76.094505;20.368435;1;999
174;72.261665;16.735954;1;999
175;69.545990;22.261850;1;999
176;72.473289;3.001470;1;999
177;75.820534;12.841133;1;999
178;70.472282;7.104464;1;999
179;66.434914;4.721836;1;999
180;63.226238;11.477349;1;999
181;62.942852;13.635912;1;999
182;59.537739;14.350031;1;999
183;63.226238;11.477349;1;999
184;65.852493;9.277825;1;999
185;63.226238;11.477349;1;999
186;69.965889;4.254715;1;999
187;65.496788;6.202977;1;999
188;66.692215;7.086590;1;999
189;68.022400;3.384594;1;999
190;63.208138;7.747520;1;999
191;76.618004;19.247435;1;999
192;75.634682;17.471910;1;999
193;69.925789;16.348495;1;999
194;77.030373;11.332895;1;999
195;75.458374;5.296357;1;999
196;66.976440;7.035372;1;999
197;64.291550;6.325198;1;999
198;67.290718;2.584517;1;999
199;63.344269;2.858090;1;999
200;77.173325;73.973320;1;999
201;70.198372;64.573112;1;999
202;74.677078;66.813255;1;999
203;77.409943;69.935341;1;999
204;69.120224;67.888390;1;999
205;72.746552;71.244888;1;999
206;69.654953;70.975868;1;999
207;73.496902;67.268227;1;999
208;50.641811;84.732338;1;999
209;52.815708;88.240433;1;999
210;55.037918;87.040512;1;999
211;51.034916;86.563576;1;999
212;50.773216;98.419853;1;999
213;52.620903;96.011177;1;999
214;48.075054;98.746429;1;999
215;45.497051;94.819290;1;999
216;49.488636;96.105209;1;999
217;55.008247;86.942856;1;999
218;52.158573;89.312927;1;999
219;47.930889;89.375198;1;999
220;41.960552;82.260986;1;999
221;56.809288;88.006851;1;999
222;55.492611;86.547188;1;999
223;65.848907;1.465565;1;999
224;64.341362;91.646408;1;999
225;58.114948;90.725517;1;999
226;60.356415;94.674416;1;999
227;64.109955;91.045784;1;999
228;63.530487;94.428658;1;999
229;66.421211;88.577530;1;999
230;61.459625;90.967781;1;999
231;53.254856;86.623772;1;999
232;68.710228;3.443092;1;999
233;60.416393;91.292603;1;999
234;60.799358;89.431671;1;999
235;67.719200;86.445587;1;999
236;63.288731;91.897049;1;999
237;66.811752;88.774536;1;999
238;66.977486;6.821075;1;999
239;75.005592;9.337595;1;999
240;70.927765;2.467508;1;999
241;62.230759;99.662971;1;999
242;62.376141;97.742294;1;999
243;65.024765;95.535133;1;999
244;68.423744;95.266068;1;999
245;49.276749;90.137924;1;999
246;46.441578;87.043472;1;999
247;47.610638;91.262878;1;999
248;54.181190;88.618752;1;999
249;59.870159;95.364647;1;999
250;64.845123;99.919289;1;999
251;59.870159;95.364647;1;999
252;52.317646;96.072502;1;999
253;52.317646;96.072502;1;999
254;52.317646;96.072502;1;999
255;50.065063;91.879478;1;999
256;55.316349;98.255714;1;999
257;50.073563;88.812874;1;999
258;46.160397;87.194275;1;999
259;47.720268;91.850471;1;999
260;47.552731;8.629822;1;999
261;49.800392;10.190490;1;999
262;51.352962;1.841312;1;999
263;71.733238;94.579880;1;999
264;74.549667;97.696075;1;999
265;74.217422;93.455795;1;999
266;49.729633;3.860477;1;999
267;53.971863;6.427991;1;999
268;50.195881;11.246569;1;999
269;57.524750;98.070297;1;999
270;53.976665;4.066727;1;999
271;54.471325;2.785042;1;999
272;13.395274;89.637032;1;999
273;22.064049;93.604950;1;999
274;96.084747;93.376152;1;999
275;97.484009;95.085907;1;999
276;99.484993;95.924706;1;999
277;7.307759;94.601761;1;999
278;3.685833;97.192307;1;999
279;4.341067;4.119625;1;999
280;13.797371;95.322052;1;999
281;17.532883;90.773491;1;999
282;14.535737;98.113724;1;999
283;10.482524;1.516396;1;999
284;8.682623;99.841370;1;999
285;8.623827;0.784515;1;999
286;7.366331;98.980133;1;999
287;2.714071;2.049916;1;999
288;7.767309;6.112605;1;999
289;4.757482;2.301543;1;999
290;2.606730;5.239182;1;999
291;4.982587;98.169128;1;999
292;96.607460;99.285690;1;999
293;10.206446;0.525330;1;999
294;94.199333;97.145691;1;999
295;97.905212;0.888611;1;999
296;89.714478;95.625526;1;999
297;89.714478;95.625526;1;999
298;3.391313;93.848358;1;999
299;0.148251;91.723892;1;999
300;3.834851;1.611916;1;999
301;3.700107;99.482124;1;999
302;3.700107;99.482124;1;999
303;2.275038;98.366264;1;999
304;98.715492;96.709969;1;999
305;99.914658;2.081192;1;999
306;96.733162;3.205539;1;999
307;99.914658;2.081192;1;999
308;96.556671;1.042313;1;999
309;97.648323;4.107779;1;999
310;96.556671;1.042313;1;999
311;95.352280;9.141247;1;999
312;3.250024;5.679394;1;999
313;5.291437;7.411633;1;999
314;1.445557;5.371340;1;999
315;5.250208;8.782040;1;999
316;99.761627;4.460588;1;999
317;7.814383;1.184794;1;999
318;1.813049;4.175344;1;999
319;1.813049;4.175344;1;999
320;1.813049;4.175344;1;999
321;96.177086;14.802124;1;999
322;93.972908;10.029297;1;999
323;6.148488;1.332802;1;999
324;2.507230;0.621072;1;999
325;4.503950;2.226301;1;999
326;99.931831;5.799658;1;999
327;4.510551;20.152016;1;999
328;95.246552;14.963237;1;999
329;4.062488;15.397064;1;999
330;99.572014;18.569674;1;999
331;0.763221;3.555162;1;999
332;12.237791;22.563038;1;999
333;12.237791;22.563038;1;999
334;19.660931;19.739666;1;999
335;9.153817;19.664728;1;999
336;10.442997;24.122568;1;999
337;6.813067;23.795540;1;999
338;9.071214;25.021130;1;999
339;5.241184;28.445824;1;999
340;4.467971;24.475079;1;999
341;4.117692;11.691310;1;999
342;0.438843;7.147697;1;999
343;5.104733;4.441608;1;999
344;1.520699;8.613438;1;999
345;6.365941;11.096504;1;999
346;97.248154;4.154449;1;999
347;6.270018;8.956172;1;999
348;98.935852;23.612759;1;999
349;99.953568;18.729652;1;999
350;2.238612;21.281973;1;999
351;2.586641;12.584929;1;999
352;2.586641;12.584929;1;999
353;89.602882;9.918318;1;999
354;95.105621;12.167288;1;999
355;91.635338;11.498177;1;999
356;93.222267;16.032866;1;999
357;90.168602;13.449664;1;999
358;93.390312;13.765334;1;999
359;88.847954;14.572788;1;999
360;1.594559;8.500935;1;999
361;92.000092;25.116453;1;999
362;2.637772;17.801014;1;999
363;6.587935;31.048502;1;999
364;6.587935;31.048502;1;999
365;6.711556;29.815144;1;999
366;87.382050;76.265518;1;999
367;89.174370;77.244095;1;999
368;84.231461;73.213303;1;999
369;18.572962;84.323135;1;999
370;5.067694;95.399330;1;999
371;10.117255;93.866241;1;999
372;9.427307;93.104599;1;999
373;13.183480;93.727737;1;999
374;9.028686;91.426605;1;999
375;11.851937;90.723259;1;999
376;11.851937;90.723259;1;999
377;11.113496;95.610573;1;999
378;14.236633;86.193481;1;999
379;14.928873;88.485733;1;999
380;14.753223;91.408844;1;999
381;15.912601;93.182701;1;999
382;14.412452;81.436546;1;999
383;14.412452;81.436546;1;999
384;14.412452;81.436546;1;999
385;96.210114;78.618057;1;999
386;0.262727;75.274292;1;999
387;1.302660;75.265312;1;999
388;0.391923;77.175591;1;999
389;0.391923;77.175591;1;999
390;2.963832;81.094299;1;999
391;6.345055;84.276733;1;999
392;96.963463;83.761017;1;999
393;4.256322;78.449249;1;999
394;8.201456;84.538658;1;999
395;6.130421;85.269127;1;999
396;3.626702;83.026505;1;999
397;15.012665;94.135193;1;999
398;7.295662;95.384750;1;999
399;9.129754;87.361145;1;999
400;9.129754;87.361145;1;999
401;11.946893;86.372330;1;999
402;86.278923;5.526778;1;999
403;80.418236;4.538054;1;999
404;86.603134;4.798823;1;999
405;85.199348;0.066582;1;999
406;97.888863;3.263021;1;999
407;90.082680;0.253143;1;999
408;93.947487;4.848731;1;999
409;87.979507;5.541496;1;999
410;92.828064;6.509973;1;999
411;95.786041;3.638181;1;999
412;94.682449;4.131573;1;999
413;98.715790;2.934413;1;999
414;93.900787;1.069462;1;999
415;92.858910;0.303787;1;999
416;88.336853;91.264236;1;999
417;87.494553;92.484924;1;999
418;87.494553;92.484924;1;999
419;98.647186;96.970322;1;999
420;94.821793;95.927155;1;999
421;96.836327;0.088890;1;999
422;94.768639;97.503113;1;999
423;90.438736;95.359459;1;999
424;70.362785;82.538536;1;999
425;70.362785;82.538536;1;999
426;79.560005;76.768715;1;999
427;72.069427;80.047638;1;999
428;72.547241;89.881241;1;999
429;77.024681;81.525826;1;999
430;74.940186;84.119026;1;999
431;74.940186;84.119026;1;999
432;74.143204;82.755974;1;999
433;74.143204;82.755974;1;999
434;80.295219;79.760788;1;999
435;59.284233;88.229637;1;999
436;58.969193;90.407486;1;999
437;59.136524;87.953606;1;999
438;61.193806;84.602974;1;999
439;69.449181;94.386536;1;999
440;72.068413;91.095779;1;999
441;80.087952;93.002159;1;999
442;79.564468;86.065277;1;999
443;77.606674;82.779549;1;999
444;69.372444;85.710350;1;999
445;70.271057;40.369892;1;999
446;69.651718;44.699368;1;999
447;64.937546;42.519485;1;999
448;66.433571;40.020187;1;999
449;70.099327;32.790657;1;999
450;70.099327;32.790657;1;999
451;65.342155;39.578259;1;999
452;72.210114;31.495064;1;999
453;64.089211;34.405342;1;999
454;74.129723;34.597797;1;999
455;74.962364;31.714369;1;999
456;72.297180;30.767418;1;999
457;69.548317;35.648312;1;999
458;80.114059;47.033722;1;999
459;78.598732;42.761841;1;999
460;73.694344;45.473320;1;999
461;75.959457;38.748405;1;999
462;72.170013;44.036446;1;999
463;72.170013;44.036446;1;999
464;72.170013;44.036446;1;999
465;66.289612;47.770657;1;999
466;69.454391;42.241432;1;999
467;70.122803;44.802673;1;999
468;71.972771;46.135223;1;999
469;70.002556;46.106026;1;999
470;78.129997;54.448677;1;999
471;77.752312;48.572601;1;999
472;78.084976;54.000275;1;999
473;81.297279;52.413227;1;999
474;81.297279;52.413227;1;999
475;83.533974;53.883057;1;999
476;96.776917;49.020699;1;999
477;79.402260;46.593925;1;999
478;88.364929;54.311310;1;999
479;88.364929;54.311310;1;999
480;80.312073;53.467838;1;999
481;82.336868;50.322590;1;999
482;84.336945;46.390625;1;999
483;86.938698;49.025723;1;999
484;87.129570;45.797333;1;999
485;89.257721;50.013714;1;999
486;78.016006;51.893719;1;999
487;87.199966;51.433029;1;999
488;82.899338;50.745476;1;999
489;82.899338;50.745476;1;999
490;83.009491;50.696976;1;999
491;82.460190;49.566113;1;999
492;82.460190;49.566113;1;999
493;79.095993;45.390965;1;999
494;84.406570;47.734680;1;999
495;78.563980;68.053352;1;999
496;72.064270;70.779831;1;999
497;90.755623;60.347584;1;999
498;96.893227;60.762428;1;999
499;91.984459;60.909435;1;999
500;65.922127;60.159130;1;999
501;81.088257;68.850494;1;999
502;80.358299;65.011986;1;999
503;78.443703;64.065582;1;999
504;82.474312;63.165508;1;999
505;78.065804;62.424263;1;999
506;64.752968;61.573380;1;999
507;65.335831;63.756672;1;999
508;70.081367;61.421227;1;999
509;73.905907;59.507793;1;999
510;71.165787;61.460098;1;999
511;74.706512;51.630913;1;999
512;76.487450;55.401207;1;999
513;92.296188;68.540047;1;999
514;90.993317;47.964413;1;999
515;80.839157;45.655487;1;999
516;71.214760;40.575706;1;999
517;72.454849;37.147530;1;999
518;57.122787;15.739547;1;999
519;71.631927;27.484741;1;999
520;68.095566;22.508417;1;999
521;67.762146;26.163031;1;999
522;69.232239;19.383877;1;999
523;71.863518;28.918198;1;999
524;67.017654;31.249456;1;999
525;67.951859;24.786234;1;999
526;71.461899;23.950504;1;999
527;59.955383;25.157642;1;999
528;70.098763;28.018293;1;999
529;74.980766;22.036718;1;999
530;72.666695;29.366249;1;999
531;69.498978;28.736340;1;999
532;79.975304;32.290520;1;999
533;62.669102;21.079660;1;999
534;65.119293;16.932613;1;999
535;68.057053;22.356907;1;999
536;71.125778;23.194469;1;999
537;71.465813;25.559101;1;999
538;68.302727;28.125874;1;999
539;71.577194;30.961105;1;999
540;73.992874;20.782207;1;999
541;67.872520;16.269608;1;999
542;63.520782;16.237986;1;999
543;63.520782;16.237986;1;999
544;43.470287;26.208698;1;999
545;46.609783;36.008869;1;999
546;46.609783;36.008869;1;999
547;47.087326;32.835846;1;999
548;43.330750;32.879528;1;999
549;46.911995;33.390530;1;999
550;46.098236;28.992947;1;999
551;46.620338;32.233200;1;999
552;42.898354;29.251034;1;999
553;57.901585;37.178204;1;999
554;57.901585;37.178204;1;999
555;56.872894;35.941696;1;999
556;55.638168;37.700466;1;999
557;68.395607;31.799053;1;999
558;68.830948;24.190737;1;999
559;67.092857;28.388906;1;999
560;57.254551;38.671467;1;999
561;59.663410;36.379444;1;999
562;61.287071;33.550610;1;999
563;59.981102;34.048542;1;999
564;56.945488;36.168148;1;999
565;61.763622;26.150370;1;999
566;53.971924;33.180481;1;999
567;56.911320;34.133194;1;999
568;58.891201;37.166447;1;999
569;56.437729;31.676901;1;999
570;60.723888;35.499557;1;999
571;58.376102;35.038055;1;999
572;58.376102;35.038055;1;999
573;63.051929;30.436386;1;999
574;56.973892;37.081596;1;999
575;50.833843;28.965027;1;999
576;50.833843;28.965027;1;999
577;52.682350;29.033499;1;999
578;50.833843;28.965027;1;999
579;51.951607;28.516058;1;999
580;51.034771;23.538593;1;999
581;44.828442;28.725248;1;999
582;45.962265;27.863905;1;999
583;50.588402;26.113289;1;999
584;46.667198;29.551266;1;999
585;43.317211;27.120171;1;999
586;50.143890;22.852806;1;999
587;57.745632;18.308764;1;999
588;55.895725;17.884312;1;999
589;55.568363;16.938768;1;999
590;49.962906;26.864361;1;999
591;49.962906;26.864361;1;999
592;58.157375;26.833378;1;999
593;57.146404;27.084045;1;999
594;57.643120;25.540743;1;999
595;30.202190;32.848213;1;999
596;60.700619;26.490826;1;999
597;56.592705;19.745718;1;999
598;56.592705;19.745718;1;999
599;56.592705;19.745718;1;999
600;48.648510;18.854988;1;999
601;51.795017;19.002337;1;999
602;51.242577;22.215324;1;999
603;38.922356;14.863851;1;999
604;43.167370;14.024208;1;999
605;55.134411;43.635441;1;999
606;58.403378;17.802166;1;999
607;63.705223;22.548944;1;999
608;64.349808;15.227766;1;999
609;58.794418;17.118509;1;999
610;60.600670;17.032089;1;999
611;61.338890;16.947235;1;999
612;42.215141;15.266066;1;999
613;40.511368;19.167576;1;999
614;41.860664;15.655918;1;999
615;41.592632;12.454816;1;999
616;34.795437;17.604160;1;999
617;35.060959;22.173878;1;999
618;40.633358;9.887228;1;999
619;39.791958;4.657508;1;999
620;45.595036;7.127997;1;999
621;40.551483;1.350539;1;999
622;43.617210;3.840422;1;999
623;40.584801;99.379997;1;999
624;50.597214;11.931605;1;999
625;47.665054;7.948442;1;999
626;22.053886;30.399559;1;999
627;23.589636;32.607101;1;999
628;38.254635;25.902763;1;999
629;38.254635;25.902763;1;999
630;40.629898;31.357302;1;999
631;35.699028;28.741287;1;999
632;44.073589;34.288139;1;999
633;43.981316;28.008335;1;999
634;49.845886;22.033396;1;999
635;46.887516;17.803379;1;999
636;41.724869;15.308374;1;999
637;44.328995;23.356773;1;999
638;40.390095;19.817953;1;999
639;45.000847;20.098036;1;999
640;43.053207;20.478727;1;999
641;78.008217;66.366409;1;999
642;76.718353;61.430088;1;999
643;76.718353;61.430088;1;999
644;76.718353;61.430088;1;999
645;80.371681;55.823032;1;999
646;96.809151;58.592949;1;999
647;6.561038;61.303455;1;999
648;2.847931;58.449051;1;999
649;2.847931;58.449051;1;999
650;1.964750;58.384140;1;999
651;98.271210;54.231159;1;999
652;99.039352;56.138805;1;999
653;99.151749;51.954880;1;999
654;0.642906;55.235790;1;999
655;93.121910;54.776066;1;999
656;96.326187;59.902370;1;999
657;87.285309;59.788109;1;999
658;84.118202;64.169518;1;999
659;88.047867;67.334747;1;999
660;89.661789;64.245667;1;999
661;83.825821;58.622360;1;999
662;83.895103;58.650414;1;999
663;79.780869;57.563580;1;999
664;83.895103;58.650414;1;999
665;97.907257;52.771717;1;999
666;97.907257;52.771717;1;999
667;93.963516;52.703880;1;999
668;0.735008;50.196720;1;999
669;82.228302;69.682014;1;999
670;82.228302;69.682014;1;999
671;82.228302;69.682014;1;999
672;91.547035;54.925430;1;999
673;96.198509;52.476681;1;999
674;89.014343;53.802280;1;999
675;86.963303;50.342255;1;999
676;80.743622;57.763145;1;999
677;83.946472;50.094292;1;999
678;87.584152;52.724518;1;999
679;82.003471;46.611588;1;999
680;86.784386;43.940144;1;999
681;90.928848;50.535873;1;999
682;84.695038;48.946648;1;999
683;82.345001;63.407215;1;999
684;82.345001;63.407215;1;999
685;97.284050;68.048706;1;999
686;92.902313;68.155815;1;999
687;96.443817;63.883503;1;999
688;4.179945;55.994755;1;999
689;2.242730;59.550709;1;999
690;6.220554;58.254616;1;999
691;4.139331;59.551270;1;999
692;6.223032;64.124237;1;999
693;1.727600;62.862045;1;999
694;0.548615;58.954304;1;999
695;95.126167;63.278755;1;999
696;1.443344;60.493801;1;999
697;84.702835;68.240639;1;999
698;90.232712;72.853699;1;999
699;93.698883;73.162842;1;999
700;97.175964;69.352066;1;999
701;53.385590;23.193657;1;999
702;50.609238;29.453608;1;999
703;51.442051;33.773460;1;999
704;49.865982;33.798367;1;999
705;59.392612;22.734493;1;999
706;52.687851;22.987518;1;999
707;50.721798;24.360239;1;999
708;44.552460;23.511501;1;999
709;52.353874;24.071838;1;999
710;52.944950;20.784912;1;999
711;49.328274;20.953949;1;999
712;51.349335;27.048233;1;999
713;48.534496;24.924137;1;999
714;48.534496;24.924137;1;999
715;45.434822;17.889540;1;999
716;46.632889;27.029543;1;999
717;46.632889;27.029543;1;999
718;48.154278;25.519302;1;999
719;46.632889;27.029543;1;999
720;55.044182;27.664164;1;999
721;59.221092;23.190220;1;999
722;54.915405;30.528328;1;999
723;55.158669;26.630802;1;999
724;55.158669;26.630802;1;999
725;58.763756;29.174355;1;999
726;55.871056;31.309330;1;999
727;58.863537;34.942726;1;999
728;55.115131;32.132870;1;999
729;55.115131;32.132870;1;999
730;64.364746;30.845776;1;999
731;65.977638;36.030781;1;999
732;63.737415;32.529121;1;999
733;71.771835;40.673290;1;999
734;69.604935;37.575737;1;999
735;62.331223;16.572357;1;999
736;62.399185;25.812820;1;999
737;63.287197;24.538548;1;999
738;65.230370;38.391048;1;999
739;66.612083;36.045563;1;999
740;66.105110;33.224117;1;999
741;66.612083;36.045563;1;999
742;81.501656;60.415623;1;999
743;81.501656;60.415623;1;999
744;88.627045;63.271900;1;999
745;77.668861;66.279388;1;999
746;76.262894;64.066238;1;999
747;72.980370;64.372841;1;999
748;77.420059;57.495941;1;999
749;78.926186;60.592648;1;999
750;77.591057;43.089954;1;999
751;82.799110;51.742332;1;999
752;88.395905;51.583328;1;999
753;90.299202;46.138687;1;999
754;51.862247;11.439404;1;999
755;49.989532;15.488484;1;999
756;54.471916;11.187538;1;999
757;52.115520;16.540752;1;999
758;50.651367;19.283384;1;999
759;44.415836;17.488676;1;999
760;47.305702;15.813297;1;999
761;49.899914;12.267805;1;999
762;54.050224;18.318283;1;999
763;58.347939;20.654869;1;999
764;48.964531;14.184724;1;999
765;55.060883;14.560546;1;999
766;58.172619;15.077932;1;999
767;55.060883;14.560546;1;999
768;55.060883;14.560546;1;999
769;41.613609;18.246569;1;999
770;46.815956;14.317276;1;999
771;42.137619;23.301693;1;999
772;54.891144;15.427213;1;999
773;54.732967;20.883209;1;999
774;53.139465;21.103310;1;999
775;57.601009;25.618649;1;999
776;91.686111;53.606747;1;999
777;92.264839;52.467777;1;999
778;90.011116;49.174503;1;999
779;81.699348;45.684483;1;999
780;81.236397;50.500481;1;999
781;87.094543;48.867638;1;999
782;87.802032;46.789028;1;999
783;87.802032;46.789028;1;999
784;84.987656;48.975540;1;999
785;91.769806;4.840838;1;999
786;1.646190;7.266771;1;999
787;4.792142;15.286399;1;999
788;5.936267;8.677154;1;999
789;98.742157;11.251987;1;999
790;3.379195;7.181990;1;999
791;68.178207;6.656101;1;999
792;66.790245;8.217472;1;999
793;91.084839;90.519318;1;999
794;94.322388;98.106499;1;999
795;94.499176;94.923531;1;999
796;9.236466;16.161194;1;999
797;5.457957;12.120152;1;999
798;8.502774;15.412581;1;999
799;8.793645;99.533623;1;999
800;14.804577;2.726793;1;999
801;12.078444;0.866890;1;999
802;12.078444;0.866890;1;999
803;15.281880;5.830991;1;999
804;8.020130;1.218755;1;999
805;7.231421;2.642071;1;999
806;93.934593;19.268845;1;999
807;98.033646;14.548893;1;999
808;2.032700;15.888804;1;999
809;94.230621;7.940786;1;999
810;94.230621;7.940786;1;999
811;94.230621;7.940786;1;999
812;2.415802;8.666515;1;999
813;97.913673;12.454180;1;999
814;97.913673;12.454180;1;999
815;97.913673;12.454180;1;999
816;94.578423;12.913464;1;999
817;0.002957;12.067620;1;999
818;1.366307;11.613040;1;999
819;93.700645;5.621617;1;999
820;98.211433;8.375877;1;999
821;96.332504;9.693457;1;999
822;97.767433;6.883401;1;999
823;6.683442;2.034707;1;999
824;0.875213;98.057678;1;999
825;94.500153;6.426833;1;999
826;94.500153;6.426833;1;999
827;94.500153;6.426833;1;999
828;96.420555;5.062983;1;999
829;96.141678;4.954900;1;999
830;97.924492;0.969424;1;999
831;94.715591;0.363445;1;999
832;2.523033;96.026604;1;999
833;5.056270;95.841507;1;999
834;96.623558;3.403715;1;999
835;96.477547;5.937025;1;999
836;96.477547;5.937025;1;999
837;99.541901;4.401305;1;999
838;93.512955;4.768411;1;999
839;93.281387;7.934268;1;999
840;92.173241;8.171012;1;999
841;91.977745;8.817728;1;999
842;89.668915;91.614090;1;999
843;92.744827;96.330383;1;999
844;92.105682;11.423658;1;999
845;94.118484;16.894054;1;999
846;93.489052;18.598988;1;999
847;75.844292;18.874279;1;999
848;79.436447;15.800190;1;999
849;78.301979;17.677876;1;999
850;78.818039;18.904890;1;999
851;80.709076;16.445177;1;999
852;71.775558;16.979475;1;999
853;86.653214;24.623552;1;999
854;87.569801;28.742508;1;999
855;88.708397;7.983432;1;999
856;88.708397;7.983432;1;999
857;88.708397;7.983432;1;999
858;15.247762;74.289146;1;999
859;12.390602;75.840195;1;999
860;85.729446;97.268723;1;999
861;87.458748;91.418510;1;999
862;95.167015;85.938164;1;999
863;88.205170;91.242378;1;999
864;92.575752;94.905556;1;999
865;96.827515;97.729523;1;999
866;93.769943;94.580742;1;999
867;2.672464;90.543274;1;999
868;2.672464;90.543274;1;999
869;9.453252;87.743668;1;999
870;10.105290;88.112152;1;999
871;13.094949;90.073463;1;999
872;66.183456;29.506477;1;999
