gen;sp
812;55
813;55
814;55
815;55
816;55
817;55
818;55
819;55
820;55
821;55
822;55
823;56
824;55
825;56
826;56
827;57
828;57
829;57
830;57
831;58
832;58
833;58
834;57
835;57
836;58
837;58
838;59
839;59
840;59
841;59
842;59
843;59
844;58
845;58
846;58
847;59
848;60
849;60
850;60
851;60
852;60
853;61
854;61
855;61
856;62
857;62
858;62
859;62
860;62
861;62
862;61
863;61
864;61
865;61
866;61
867;61
868;61
869;61
870;62
871;62
872;63
873;63
874;63
875;63
876;63
877;62
878;62
879;62
880;62
881;62
882;62
883;62
884;62
885;61
886;61
887;62
888;62
889;63
890;63
891;63
892;63
893;63
894;63
895;62
896;63
897;63
898;63
899;63
900;63
901;63
902;63
903;63
904;63
905;63
906;63
907;63
908;63
909;63
910;63
911;64
912;65
913;66
914;66
915;66
916;66
917;66
918;66
919;66
920;69
921;68
922;68
923;68
924;68
925;68
926;68
927;69
928;69
929;69
930;69
931;69
932;69
933;69
934;69
935;68
936;69
937;70
938;69
939;69
940;69
941;70
942;70
943;71
944;71
945;72
946;72
947;71
948;71
949;72
950;72
951;72
952;73
953;73
954;73
955;73
956;73
957;74
958;74
959;74
960;74
961;74
962;75
963;74
964;75
965;75
966;74
967;74
968;75
969;74
970;74
971;74
972;74
973;74
974;73
975;73
976;73
977;73
978;75
979;76
980;76
981;76
982;76
983;76
984;77
985;77
986;76
987;76
988;77
989;78
990;78
991;79
992;79
993;80
994;80
995;79
996;78
997;78
998;78
999;77
