gen;sp
812;15
813;15
814;15
815;15
816;15
817;15
818;15
819;15
820;15
821;14
822;14
823;14
824;14
825;14
826;15
827;15
828;16
829;16
830;16
831;15
832;15
833;15
834;16
835;15
836;14
837;16
838;16
839;16
840;16
841;16
842;15
843;14
844;16
845;15
846;16
847;16
848;16
849;16
850;16
851;16
852;15
853;17
854;17
855;17
856;14
857;14
858;14
859;14
860;14
861;14
862;14
863;13
864;13
865;13
866;14
867;14
868;14
869;13
870;12
871;13
872;13
873;13
874;13
875;13
876;14
877;14
878;14
879;14
880;14
881;14
882;13
883;13
884;12
885;12
886;12
887;12
888;12
889;11
890;11
891;11
892;11
893;11
894;11
895;11
896;11
897;11
898;11
899;11
900;11
901;11
902;11
903;12
904;11
905;12
906;12
907;12
908;13
909;13
910;13
911;13
912;13
913;14
914;14
915;14
916;14
917;14
918;16
919;16
920;15
921;15
922;14
923;14
924;15
925;15
926;14
927;14
928;15
929;15
930;15
931;15
932;14
933;14
934;14
935;14
936;15
937;13
938;13
939;13
940;13
941;14
942;14
943;14
944;14
945;15
946;15
947;15
948;13
949;14
950;13
951;14
952;15
953;15
954;14
955;14
956;14
957;14
958;16
959;16
960;16
961;17
962;17
963;18
964;17
965;18
966;17
967;16
968;16
969;16
970;16
971;16
972;16
973;16
974;16
975;16
976;16
977;16
978;16
979;16
980;16
981;15
982;15
983;15
984;15
985;15
986;15
987;15
988;14
989;14
990;14
991;14
992;14
993;14
994;14
995;14
996;14
997;14
998;13
999;13
