gen;sp
812;16
813;16
814;16
815;18
816;18
817;18
818;18
819;18
820;16
821;14
822;13
823;12
824;12
825;12
826;13
827;14
828;14
829;15
830;14
831;16
832;16
833;16
834;14
835;16
836;16
837;16
838;16
839;16
840;16
841;16
842;16
843;16
844;16
845;16
846;16
847;17
848;16
849;15
850;16
851;15
852;15
853;15
854;15
855;15
856;15
857;14
858;13
859;13
860;13
861;13
862;13
863;13
864;13
865;13
866;13
867;13
868;13
869;13
870;13
871;12
872;12
873;11
874;11
875;11
876;11
877;11
878;11
879;11
880;12
881;12
882;12
883;12
884;12
885;11
886;11
887;11
888;11
889;11
890;11
891;12
892;12
893;11
894;11
895;11
896;12
897;12
898;12
899;12
900;12
901;12
902;12
903;12
904;12
905;13
906;13
907;12
908;12
909;12
910;12
911;12
912;13
913;13
914;13
915;13
916;13
917;13
918;12
919;11
920;13
921;13
922;13
923;13
924;13
925;13
926;13
927;13
928;13
929;13
930;13
931;13
932;13
933;13
934;13
935;13
936;12
937;11
938;11
939;11
940;11
941;11
942;11
943;11
944;12
945;12
946;11
947;11
948;11
949;11
950;11
951;11
952;11
953;11
954;11
955;11
956;11
957;11
958;9
959;9
960;10
961;11
962;11
963;11
964;12
965;12
966;11
967;11
968;11
969;11
970;12
971;13
972;12
973;12
974;12
975;12
976;12
977;12
978;13
979;13
980;13
981;12
982;12
983;13
984;13
985;13
986;13
987;13
988;13
989;12
990;11
991;11
992;11
993;11
994;11
995;11
996;11
997;10
998;10
999;10
