gen;sp
812;57
813;57
814;57
815;57
816;57
817;57
818;57
819;57
820;57
821;59
822;57
823;58
824;60
825;60
826;60
827;60
828;60
829;61
830;61
831;61
832;61
833;61
834;61
835;61
836;61
837;61
838;61
839;61
840;61
841;61
842;61
843;61
844;61
845;61
846;61
847;61
848;61
849;61
850;61
851;61
852;61
853;61
854;60
855;61
856;62
857;62
858;61
859;62
860;62
861;62
862;62
863;62
864;62
865;62
866;62
867;63
868;63
869;63
870;63
871;63
872;64
873;64
874;64
875;63
876;63
877;63
878;63
879;63
880;63
881;63
882;63
883;63
884;63
885;64
886;64
887;65
888;65
889;65
890;65
891;67
892;67
893;67
894;67
895;67
896;67
897;67
898;68
899;68
900;68
901;68
902;68
903;68
904;71
905;71
906;72
907;71
908;71
909;71
910;71
911;70
912;70
913;70
914;71
915;71
916;71
917;71
918;70
919;70
920;71
921;71
922;71
923;71
924;72
925;72
926;72
927;72
928;72
929;72
930;72
931;72
932;72
933;72
934;72
935;72
936;72
937;72
938;72
939;72
940;72
941;72
942;72
943;72
944;72
945;72
946;72
947;72
948;72
949;72
950;72
951;72
952;72
953;72
954;72
955;72
956;72
957;72
958;72
959;72
960;71
961;71
962;71
963;71
964;71
965;71
966;71
967;71
968;71
969;72
970;72
971;73
972;73
973;73
974;73
975;73
976;73
977;73
978;73
979;73
980;74
981;74
982;74
983;73
984;72
985;72
986;73
987;73
988;73
989;73
990;73
991;73
992;73
993;73
994;74
995;74
996;73
997;73
998;73
999;73
